ZTF20aazhyrs 0.059908 214.557508 -5.941881
filter ztfg
58972.273 19.722 0.127 
58980.221 18.526 0.020 
58986.221 18.443 0.019 
58992.318 18.794 0.032 
58995.300 18.955 0.042 
58998.189 19.170 0.044 
59009.253 20.676 0.275 
59012.196 20.404 0.105 
59018.199 21.284 0.220 
59024.201 21.035 0.201 
filter ztfr
58972.359 19.450 0.090 
58986.273 18.379 0.022 
58992.255 18.573 0.029 
58995.250 18.794 0.033 
58998.254 18.894 0.037 
59001.230 18.921 0.080 
59005.270 19.056 0.118 
59009.167 19.110 0.108 
59012.225 19.377 0.059 
59015.213 19.429 0.064 
59018.234 19.642 0.078 
59021.234 19.887 0.083 
59024.213 20.032 0.117 
59027.188 20.453 0.221 
59032.210 20.023 0.214 
59040.196 20.551 0.200 
59045.192 20.578 0.169 
