ZTF19abcndvf 0.04871282 189.274308 41.691962
filter ztfg
58668.194 18.075 0.012 
58674.200 17.817 0.023 
58677.182 17.864 0.022 
58677.182 17.918 0.023 
58678.263 18.029 0.049 
58679.181 18.017 0.033 
58680.178 18.074 0.057 
58680.179 18.157 0.058 
58683.174 18.316 0.028 
58683.176 18.266 0.028 
58684.208 18.524 0.032 
58685.182 18.469 0.023 
58686.174 18.628 0.037 
58686.177 18.594 0.034 
58688.198 18.844 0.041 
58690.199 18.976 0.043 
58693.249 19.381 0.117 
filter ztfr
58660.222 20.199 0.126 
58665.268 18.480 0.037 
58668.188 18.050 0.018 
58671.202 17.799 0.048 
58674.218 17.737 0.023 
58677.196 17.674 0.025 
58677.197 17.663 0.022 
58678.204 17.680 0.023 
58679.197 17.841 0.031 
58680.242 17.854 0.049 
58680.243 17.815 0.043 
58681.240 17.855 0.054 
58682.246 17.911 0.043 
58690.175 18.376 0.036 
