ZTF19acokzjy 0.06510756 119.74818 12.534442
filter ztfg
58790.544 20.412 0.121 
58790.545 20.391 0.104 
58790.545 20.200 0.086 
58791.524 19.691 0.052 
58794.545 18.825 0.032 
58800.548 18.061 0.030 
58806.465 18.068 0.026 
58812.437 18.258 0.015 
58867.387 20.763 0.134 
58871.215 20.942 0.189 
filter ztfr
58790.516 20.021 0.104 
58790.517 20.120 0.099 
58790.517 19.971 0.082 
58791.521 19.665 0.071 
58797.532 18.450 0.021 
58800.526 18.220 0.026 
58802.442 18.104 0.029 
58802.442 18.062 0.028 
58802.443 18.110 0.031 
58802.443 18.087 0.030 
58802.443 18.091 0.031 
58802.444 18.163 0.033 
58802.444 18.011 0.028 
58802.445 17.987 0.028 
58802.445 18.056 0.029 
58802.446 18.085 0.030 
58802.446 18.159 0.031 
58802.447 18.037 0.026 
58802.447 18.178 0.032 
58802.448 18.142 0.031 
58802.448 18.077 0.029 
58802.448 18.085 0.029 
58802.449 18.081 0.029 
58802.449 18.029 0.027 
58802.450 18.116 0.032 
58802.450 18.076 0.029 
58802.451 18.068 0.029 
58802.451 18.070 0.028 
58802.452 18.076 0.028 
58802.452 18.083 0.029 
58802.452 18.038 0.027 
58802.453 18.118 0.030 
58802.453 18.029 0.028 
58802.454 18.109 0.029 
58802.454 18.091 0.027 
58802.455 18.096 0.028 
58802.455 18.167 0.030 
58802.456 18.112 0.027 
58802.456 18.075 0.029 
58802.457 18.055 0.027 
58802.457 18.076 0.028 
58802.457 18.102 0.029 
58802.458 18.133 0.031 
58802.458 18.031 0.026 
58802.459 18.100 0.029 
58802.459 18.167 0.032 
58802.460 18.067 0.029 
58802.460 18.159 0.031 
58802.461 18.124 0.030 
58802.461 18.081 0.030 
58802.461 18.128 0.031 
58802.462 18.132 0.029 
58802.462 18.110 0.030 
58802.463 18.060 0.028 
58802.463 18.050 0.028 
58802.464 18.026 0.028 
58802.464 18.074 0.030 
58802.465 18.144 0.032 
58802.465 18.090 0.029 
58802.466 18.066 0.029 
58802.466 18.133 0.032 
58802.466 18.111 0.029 
58802.467 18.084 0.029 
58802.467 18.069 0.029 
58802.468 18.086 0.028 
58802.468 18.156 0.030 
58802.469 18.182 0.032 
58802.469 18.105 0.030 
58802.470 18.155 0.029 
58802.470 18.161 0.031 
58802.471 18.160 0.032 
58802.471 18.145 0.030 
58802.471 18.127 0.031 
58802.472 18.129 0.030 
58802.472 18.134 0.032 
58802.473 18.081 0.029 
58802.473 18.158 0.032 
58802.474 18.103 0.029 
58802.474 18.182 0.032 
58802.475 18.093 0.031 
58802.475 18.141 0.030 
58802.476 18.095 0.031 
58802.476 18.084 0.027 
