ZTF20aahkgcz 0.04112 144.131392 59.404548
filter ztfg
58875.327 19.114 0.034 
58875.329 19.101 0.031 
58876.215 18.690 0.021 
58876.216 18.677 0.017 
58877.241 18.359 0.020 
58877.242 18.366 0.020 
58878.267 18.076 0.023 
58879.258 17.889 0.020 
58879.259 17.887 0.019 
58880.265 17.715 0.011 
58880.265 17.737 0.011 
58881.238 17.617 0.012 
58881.239 17.582 0.012 
58883.409 17.413 0.012 
58883.410 17.426 0.012 
58884.282 17.334 0.019 
58884.284 17.278 0.018 
58885.280 17.239 0.020 
58885.283 17.231 0.022 
58886.238 17.252 0.015 
58886.239 17.241 0.016 
58887.234 17.236 0.017 
58887.235 17.208 0.017 
58888.267 17.226 0.019 
58888.268 17.194 0.017 
58890.260 17.199 0.016 
58890.265 17.184 0.014 
58891.206 17.188 0.008 
58891.206 17.227 0.008 
58892.178 17.224 0.006 
58892.179 17.209 0.005 
58893.220 17.252 0.005 
58893.228 17.244 0.004 
58894.199 17.278 0.005 
58894.201 17.295 0.006 
58895.216 17.319 0.005 
58895.217 17.312 0.006 
58896.242 17.391 0.005 
58896.242 17.394 0.005 
58898.264 17.535 0.006 
58898.264 17.508 0.006 
58899.200 17.603 0.007 
58900.288 17.672 0.008 
58903.264 17.922 0.009 
58903.265 17.937 0.008 
58904.263 18.041 0.009 
58905.266 18.181 0.016 
58906.269 18.237 0.016 
58906.270 18.243 0.016 
58912.155 18.869 0.042 
58912.162 18.872 0.041 
58913.261 18.871 0.046 
58914.220 19.043 0.057 
58915.203 19.113 0.072 
58915.203 19.117 0.074 
58940.181 20.408 0.133 
58941.257 20.012 0.156 
58941.258 20.179 0.153 
58954.173 20.277 0.071 
58956.218 20.389 0.084 
58962.222 20.472 0.100 
58963.200 20.351 0.075 
58963.202 20.681 0.093 
58963.256 20.439 0.080 
58963.259 20.496 0.088 
58964.192 20.439 0.083 
58965.217 20.617 0.100 
filter ztfr
58876.266 18.635 0.019 
58876.267 18.614 0.019 
58877.281 18.297 0.020 
58877.282 18.378 0.022 
58878.306 18.124 0.023 
58878.306 18.124 0.021 
58879.302 17.919 0.019 
58879.303 17.922 0.023 
58880.221 17.793 0.013 
58880.222 17.741 0.010 
58881.300 17.657 0.010 
58881.302 17.614 0.011 
58883.238 17.488 0.019 
58883.239 17.519 0.018 
58884.239 17.450 0.021 
58884.240 17.417 0.022 
58885.194 17.373 0.029 
58885.199 17.346 0.025 
58886.258 17.264 0.011 
58886.261 17.288 0.011 
58887.154 17.257 0.016 
58887.157 17.265 0.017 
58890.182 17.256 0.021 
58890.183 17.151 0.019 
58891.254 17.205 0.009 
58891.256 17.215 0.008 
58893.289 17.209 0.006 
58893.290 17.193 0.006 
58894.263 17.223 0.005 
58894.265 17.217 0.005 
58895.264 17.328 0.007 
58895.266 17.268 0.007 
58896.280 17.345 0.006 
58896.281 17.328 0.005 
58898.324 17.467 0.006 
58898.328 17.426 0.006 
58899.259 17.517 0.008 
58899.286 17.513 0.008 
58899.286 17.507 0.008 
58899.287 17.498 0.007 
58900.214 17.562 0.007 
58900.238 17.534 0.009 
58900.238 17.534 0.009 
58903.196 17.725 0.008 
58903.197 17.765 0.010 
58904.203 17.791 0.009 
58905.193 17.827 0.017 
58906.195 17.868 0.017 
58906.196 17.914 0.017 
58909.309 17.945 0.015 
58909.310 17.914 0.014 
58912.197 17.955 0.015 
58912.204 17.933 0.014 
58913.199 18.061 0.023 
58913.201 17.959 0.022 
58913.202 17.983 0.022 
58913.216 17.945 0.016 
58915.160 17.998 0.023 
58915.161 18.042 0.025 
58939.182 19.100 0.049 
58939.183 19.185 0.052 
58939.215 19.065 0.041 
58940.224 19.107 0.072 
58941.217 19.194 0.056 
58941.219 19.258 0.054 
58944.159 19.218 0.072 
58944.161 19.073 0.059 
58954.239 19.546 0.051 
58955.224 19.557 0.039 
58955.225 19.530 0.043 
58956.255 19.581 0.047 
58962.181 19.687 0.053 
58964.216 19.870 0.063 
filter ztfi
58915.261 18.414 0.042 
