ZTF19abaukyt 0.0714782 245.605104 44.78554
filter ztfg
58657.206 20.613 0.164 
58657.225 20.350 0.129 
58657.226 20.855 0.193 
58657.249 20.947 0.229 
58658.223 19.879 0.074 
58660.180 19.156 0.078 
58660.199 19.541 0.058 
58662.222 19.020 0.039 
58665.204 18.784 0.031 
58665.225 18.837 0.035 
58666.223 18.781 0.030 
58666.248 18.774 0.029 
58666.249 18.729 0.029 
58667.329 18.828 0.036 
58667.353 18.935 0.035 
58668.201 18.724 0.027 
58669.206 18.826 0.035 
58669.207 18.831 0.032 
58670.287 18.837 0.030 
58671.289 18.876 0.041 
58672.305 19.027 0.037 
58672.305 19.105 0.039 
58672.329 19.146 0.036 
58673.307 19.055 0.050 
58673.322 19.153 0.039 
58674.194 19.305 0.068 
58674.330 19.358 0.066 
58675.322 19.188 0.084 
58675.323 19.198 0.073 
58675.352 19.329 0.077 
58678.268 19.447 0.116 
58680.184 19.737 0.223 
58680.198 19.930 0.230 
58680.214 19.821 0.182 
58681.177 20.094 0.226 
58681.178 19.972 0.230 
58681.205 20.248 0.304 
58681.215 20.111 0.275 
58682.180 20.057 0.157 
58682.204 20.126 0.193 
58682.216 20.071 0.190 
58683.184 20.134 0.143 
58683.197 20.282 0.164 
58684.198 20.391 0.131 
58684.199 20.513 0.140 
58684.225 20.581 0.199 
58685.176 20.570 0.155 
58686.182 20.218 0.126 
58686.200 20.214 0.145 
58686.289 20.578 0.236 
58688.206 21.033 0.237 
58691.215 20.761 0.187 
58693.240 20.994 0.269 
58693.286 21.007 0.223 
58694.218 21.040 0.302 
58697.199 21.055 0.221 
58720.162 20.729 0.201 
filter ztfr
58651.296 19.785 0.309 
58654.206 20.569 0.295 
58657.353 19.943 0.208 
58657.368 20.115 0.259 
58657.371 20.021 0.255 
58658.244 19.587 0.136 
58660.245 19.404 0.099 
58660.246 19.269 0.110 
58661.313 19.233 0.098 
58661.319 18.912 0.075 
58662.243 19.132 0.101 
58663.208 18.843 0.082 
58663.311 18.966 0.084 
58665.262 18.765 0.073 
58666.266 18.772 0.075 
58666.267 18.681 0.071 
58668.180 18.534 0.051 
58669.319 18.462 0.056 
58669.324 18.586 0.072 
58670.304 18.542 0.061 
58671.195 18.468 0.062 
58672.203 18.613 0.071 
58672.217 18.629 0.075 
58673.217 18.716 0.088 
58674.214 18.712 0.075 
58675.255 18.715 0.075 
58675.257 18.637 0.071 
58676.226 18.577 0.094 
58676.226 18.731 0.108 
58677.221 18.709 0.088 
58677.222 18.575 0.088 
58678.199 18.736 0.087 
58680.255 18.819 0.121 
58680.265 18.668 0.114 
58680.265 18.711 0.114 
58681.263 18.768 0.120 
58681.264 18.880 0.133 
58682.257 18.923 0.127 
58684.181 19.075 0.108 
58685.326 19.154 0.147 
58686.299 19.039 0.116 
58691.179 19.258 0.111 
58697.176 20.111 0.231 
58700.182 20.089 0.289 
58703.170 19.932 0.237 
58704.187 20.185 0.293 
58707.182 20.097 0.282 
58726.141 20.139 0.307 
filter ztfi
58661.182 19.144 0.175 
58665.182 18.599 0.108 
58669.306 18.998 0.137 
58674.178 18.844 0.129 
58679.257 19.078 0.170 
58691.349 19.323 0.170 
58700.165 19.872 0.266 
58706.156 19.676 0.279 
