ZTF18adbadqp 0.08056057 213.174498 18.726053
filter ztfg
58480.540 18.791 0.055 
58487.506 18.406 0.017 
58491.517 18.550 0.028 
58494.528 18.700 0.018 
58502.495 19.521 0.139 
58505.484 19.754 0.228 
58507.491 20.034 0.249 
58507.535 19.941 0.154 
58508.544 19.725 0.147 
58509.540 20.254 0.253 
58509.540 20.134 0.250 
58522.472 21.343 0.263 
58522.472 21.199 0.207 
58522.490 20.875 0.152 
filter ztfr
58475.493 20.070 0.201 
58476.519 19.540 0.078 
58476.519 19.631 0.094 
58480.547 18.954 0.073 
58481.520 18.872 0.051 
58481.520 18.910 0.056 
58508.503 19.334 0.091 
58522.542 19.830 0.064 
58526.505 20.110 0.176 
58534.460 19.853 0.301 
58540.333 20.347 0.126 
58541.481 20.727 0.137 
58560.379 21.074 0.297 
