ZTF19acxowwt 0.0593041 147.126978 57.240245
filter ztfg
58833.533 18.605 0.086 
58835.521 18.594 0.060 
58846.491 19.907 0.064 
58846.492 19.939 0.065 
58849.490 20.225 0.096 
58849.491 19.952 0.071 
58850.437 20.190 0.132 
58851.515 20.112 0.163 
58852.489 20.453 0.083 
58852.493 20.590 0.103 
58853.470 20.794 0.113 
58855.493 20.540 0.161 
58855.494 20.659 0.176 
58864.412 20.851 0.195 
58874.368 21.553 0.193 
58894.305 21.250 0.189 
filter ztfr
58830.453 18.589 0.037 
58831.430 18.626 0.078 
58831.431 18.526 0.083 
58831.432 18.615 0.071 
58833.424 18.447 0.086 
58833.425 18.519 0.086 
58833.425 18.540 0.060 
58833.488 18.429 0.070 
58834.521 18.445 0.094 
58835.454 18.507 0.057 
58835.459 18.391 0.068 
58836.488 18.511 0.025 
58846.436 18.964 0.054 
58846.436 19.046 0.047 
58846.437 19.014 0.058 
58846.450 18.959 0.033 
58846.451 18.946 0.031 
58849.435 19.162 0.042 
58849.436 19.178 0.038 
58850.498 19.270 0.066 
58851.488 19.416 0.064 
58852.449 19.248 0.034 
58853.437 19.332 0.040 
58854.478 19.303 0.106 
58855.348 19.344 0.120 
58855.351 19.297 0.128 
58859.260 19.824 0.285 
58859.436 19.971 0.157 
58860.286 19.757 0.290 
58860.289 19.502 0.169 
58860.363 19.921 0.199 
58861.306 19.856 0.198 
58862.328 20.188 0.220 
58862.329 19.982 0.190 
58862.329 20.453 0.172 
58862.358 20.113 0.168 
58864.239 20.306 0.102 
58864.240 20.340 0.103 
58867.347 20.089 0.098 
58871.292 20.850 0.197 
58871.321 20.467 0.151 
58873.283 20.605 0.131 
58873.284 20.468 0.107 
58874.322 21.259 0.172 
58874.323 21.008 0.159 
58874.324 20.678 0.112 
58875.254 20.684 0.154 
58875.259 20.649 0.137 
58878.331 20.637 0.217 
58880.321 20.742 0.204 
58881.347 21.443 0.276 
58881.348 21.021 0.182 
58883.242 20.463 0.285 
58893.288 21.029 0.183 
58895.289 20.844 0.167 
58898.309 20.694 0.190 
58899.286 21.257 0.308 
58899.286 21.103 0.261 
58899.293 20.725 0.149 
