ZTF20acqksdi 0.03726256 40.085214 -1.446886
filter ztfg
59170.243 18.469 0.020 
59171.262 18.158 0.015 
59171.263 18.135 0.016 
59174.255 17.626 0.017 
59176.258 17.440 0.015 
59178.174 17.216 0.014 
59182.228 17.203 0.022 
59184.204 17.272 0.023 
59184.212 17.306 0.028 
59184.233 17.373 0.025 
59185.113 17.287 0.022 
59185.303 17.305 0.022 
59187.145 17.401 0.012 
59187.370 17.549 0.034 
59188.191 17.476 0.016 
59188.191 17.447 0.013 
59188.349 17.453 0.020 
59189.157 17.544 0.018 
59193.208 17.788 0.015 
59194.192 17.956 0.019 
59194.246 17.908 0.017 
59195.185 17.962 0.015 
59195.186 17.969 0.015 
59195.244 17.946 0.016 
59198.191 18.272 0.029 
59199.276 18.386 0.029 
59202.213 18.659 0.038 
59204.234 18.896 0.049 
59210.191 19.762 0.167 
59218.196 19.750 0.091 
59220.153 19.803 0.083 
59224.166 20.098 0.135 
59226.172 20.163 0.167 
59227.181 20.260 0.173 
59228.170 20.195 0.169 
59228.171 20.024 0.136 
59230.172 20.333 0.161 
59231.130 20.314 0.175 
59232.195 20.159 0.095 
59248.128 20.344 0.165 
59250.130 20.544 0.188 
59252.129 20.667 0.175 
59254.130 20.526 0.143 
59256.145 20.304 0.149 
filter ztfr
59170.269 18.304 0.018 
59171.371 18.054 0.016 
59171.372 18.055 0.016 
59176.282 17.411 0.013 
59178.254 17.218 0.009 
59182.369 17.213 0.026 
59184.255 17.175 0.016 
59184.291 17.161 0.016 
59184.304 17.174 0.016 
59185.163 17.200 0.015 
59185.378 17.220 0.016 
59187.249 17.321 0.015 
59187.292 17.263 0.016 
59188.236 17.289 0.012 
59188.237 17.327 0.012 
59188.277 17.293 0.011 
59189.236 17.340 0.008 
59190.185 17.388 0.008 
59190.191 17.408 0.008 
59192.166 17.548 0.029 
59193.236 17.635 0.011 
59194.162 17.723 0.014 
59194.371 17.636 0.053 
59195.193 17.730 0.011 
59195.225 17.790 0.013 
59195.226 17.766 0.013 
59196.272 17.769 0.022 
59197.213 17.809 0.032 
59197.235 17.861 0.026 
59199.214 17.875 0.021 
59202.259 17.948 0.023 
59204.198 17.957 0.023 
59210.281 18.087 0.038 
59216.214 18.390 0.037 
59218.151 18.594 0.038 
59220.229 18.726 0.040 
59222.208 18.713 0.030 
59224.216 18.858 0.056 
59225.150 19.061 0.076 
59226.108 18.891 0.057 
59227.165 18.982 0.048 
59228.130 18.926 0.091 
59229.131 19.066 0.063 
59230.269 19.031 0.064 
59231.181 19.113 0.060 
59248.166 19.653 0.068 
59250.167 19.841 0.152 
59252.149 19.860 0.089 
59254.150 19.587 0.067 
59256.149 19.873 0.084 
filter ztfi
59184.329 17.894 0.038 
59187.269 18.016 0.042 
59190.219 18.134 0.046 
59200.283 18.500 0.047 
59203.255 18.397 0.058 
59220.183 18.780 0.042 
59223.197 18.999 0.067 
59226.145 19.080 0.098 
59229.164 19.315 0.149 
59232.246 19.317 0.067 
59253.146 19.973 0.131 
59256.192 20.104 0.196 
