ZTF18abryewg 0.07695464 9.120585 39.170349
filter ztfg
58360.412 20.171 0.220 
58360.419 19.771 0.154 
58360.427 19.806 0.148 
58360.448 19.943 0.183 
58361.385 19.421 0.071 
58361.425 19.450 0.077 
58361.426 19.399 0.075 
58361.440 19.433 0.070 
58361.459 19.313 0.078 
58363.316 18.921 0.037 
58363.342 18.892 0.035 
58363.353 18.839 0.037 
58363.361 18.841 0.032 
58364.264 18.716 0.015 
58364.280 18.767 0.017 
58364.285 18.716 0.018 
58364.409 18.724 0.025 
58364.450 18.651 0.026 
58365.305 18.617 0.016 
58365.399 18.551 0.017 
58365.427 18.501 0.015 
58366.410 18.419 0.016 
58366.458 18.489 0.019 
58367.415 18.283 0.010 
58367.417 18.312 0.010 
58367.420 18.291 0.015 
58367.439 18.321 0.012 
58368.373 18.257 0.011 
58368.379 18.294 0.011 
58368.416 18.228 0.011 
58369.320 18.157 0.009 
58369.445 18.176 0.012 
58369.474 18.135 0.011 
58370.339 18.146 0.009 
58370.364 18.130 0.009 
58370.365 18.110 0.009 
58370.380 18.170 0.008 
58371.347 18.082 0.010 
58371.363 18.096 0.008 
58372.408 18.121 0.009 
58372.425 18.108 0.009 
58372.459 18.072 0.010 
58373.375 18.112 0.010 
58373.383 18.138 0.011 
58373.384 18.093 0.010 
58373.398 18.127 0.009 
58374.409 18.089 0.009 
58374.423 18.092 0.008 
58374.459 18.073 0.012 
58375.306 18.099 0.009 
58375.426 18.104 0.010 
58375.459 18.048 0.010 
58376.307 18.075 0.009 
58376.322 18.115 0.010 
58376.323 18.103 0.009 
58376.448 18.070 0.009 
58377.350 18.115 0.009 
58377.364 18.095 0.010 
58377.373 18.124 0.010 
58377.396 18.124 0.012 
58378.328 18.163 0.009 
58378.346 18.157 0.010 
58379.348 18.170 0.011 
58379.368 18.168 0.011 
58379.369 18.194 0.010 
58379.449 18.166 0.011 
58380.345 18.198 0.011 
58380.370 18.200 0.009 
58382.406 18.298 0.018 
58382.427 18.306 0.011 
58382.448 18.316 0.011 
58382.449 18.279 0.011 
58383.270 18.412 0.031 
58383.429 18.337 0.025 
58383.450 18.313 0.027 
58383.477 18.286 0.020 
58384.309 18.443 0.031 
58384.418 18.399 0.056 
58384.439 18.476 0.042 
58384.467 18.414 0.037 
58385.361 18.461 0.035 
58385.362 18.422 0.036 
58385.383 18.501 0.044 
58385.400 18.583 0.046 
58385.401 18.483 0.050 
58386.468 18.652 0.080 
58386.489 18.529 0.073 
58387.231 18.600 0.058 
58387.258 18.609 0.047 
58387.281 18.717 0.056 
58388.336 18.826 0.044 
58388.361 18.699 0.049 
58388.367 18.681 0.046 
58388.375 18.731 0.043 
58388.377 18.738 0.042 
58389.350 18.792 0.036 
58389.358 18.843 0.040 
58389.381 18.803 0.041 
58389.382 18.864 0.045 
58390.321 19.000 0.047 
58390.323 18.872 0.037 
58390.335 18.964 0.046 
58397.350 19.727 0.042 
58397.362 19.690 0.037 
58397.363 19.631 0.035 
58400.280 19.813 0.037 
58425.148 20.956 0.197 
58425.182 20.824 0.197 
58426.337 20.700 0.115 
58426.355 20.799 0.148 
58428.184 21.214 0.168 
58428.198 21.196 0.145 
58428.223 21.248 0.156 
58429.198 21.051 0.126 
58429.229 21.243 0.135 
58429.243 20.771 0.080 
58429.243 21.057 0.116 
58430.255 21.006 0.109 
58430.268 20.873 0.102 
58430.271 21.032 0.097 
58430.293 21.154 0.130 
58431.228 20.961 0.226 
58431.249 21.176 0.301 
58432.250 20.727 0.150 
58433.160 20.983 0.191 
58434.152 20.987 0.189 
58434.258 21.190 0.307 
58434.272 21.094 0.255 
58435.183 21.179 0.242 
58435.222 21.058 0.212 
58436.183 20.654 0.214 
