ZTF19abvhkst 0.06752456 20.029066 35.901523
filter ztfg
58726.436 21.032 0.182 
58726.436 20.804 0.196 
58727.423 20.528 0.105 
58727.446 20.468 0.106 
58727.453 20.724 0.103 
58727.453 20.456 0.087 
58730.476 19.269 0.037 
58732.414 18.863 0.020 
58732.415 18.875 0.020 
58733.444 18.628 0.021 
58733.445 18.633 0.019 
58733.470 18.699 0.019 
58733.471 18.662 0.018 
58734.423 18.598 0.022 
58734.423 18.639 0.023 
58736.463 18.387 0.018 
58736.463 18.308 0.015 
58737.393 18.317 0.030 
58737.393 18.312 0.030 
58738.459 18.096 0.027 
58738.465 18.172 0.028 
58739.488 18.201 0.039 
58739.499 18.109 0.035 
58739.516 18.081 0.035 
58739.517 18.181 0.034 
58743.401 18.049 0.048 
58743.402 18.228 0.054 
58746.382 18.160 0.024 
58746.390 18.301 0.027 
58746.418 18.354 0.028 
58746.418 18.339 0.026 
58747.319 18.240 0.023 
58749.324 18.321 0.015 
58749.325 18.416 0.018 
58749.349 18.427 0.017 
58749.350 18.501 0.019 
58750.383 18.508 0.019 
58750.383 18.508 0.019 
58751.421 18.639 0.022 
58751.421 18.603 0.021 
58757.406 18.973 0.035 
58757.408 18.877 0.030 
58757.410 19.071 0.039 
58757.411 18.983 0.039 
58757.428 18.987 0.029 
58757.428 19.091 0.033 
58758.361 19.110 0.037 
58758.362 19.065 0.029 
58758.382 19.154 0.031 
58758.382 19.112 0.029 
58759.270 19.177 0.036 
58760.371 19.163 0.038 
58760.372 19.239 0.040 
58760.372 19.199 0.038 
58760.373 19.240 0.037 
58760.387 19.293 0.037 
58760.387 19.344 0.038 
58761.291 19.341 0.055 
58761.291 19.430 0.051 
58762.290 19.535 0.055 
58762.290 19.613 0.049 
58763.391 19.462 0.050 
58763.391 19.614 0.052 
58763.392 19.446 0.050 
58763.392 19.553 0.047 
58764.166 19.606 0.099 
58764.168 19.870 0.131 
58764.303 19.565 0.065 
58764.304 19.572 0.060 
58765.166 19.460 0.100 
58765.169 19.584 0.107 
58766.165 19.663 0.152 
58766.168 19.829 0.166 
58766.289 19.731 0.118 
58766.290 19.921 0.168 
58768.163 19.926 0.258 
58768.166 20.088 0.270 
58768.281 20.039 0.179 
58768.282 20.590 0.291 
58774.162 20.720 0.281 
58774.165 20.318 0.164 
58775.162 20.301 0.104 
58775.165 20.725 0.162 
58776.161 20.383 0.129 
58776.164 20.483 0.129 
58777.162 20.373 0.163 
58777.165 20.131 0.147 
58778.162 20.735 0.177 
58778.165 20.598 0.149 
58779.165 20.670 0.141 
58781.165 20.884 0.247 
58782.161 20.905 0.263 
58783.165 20.934 0.189 
58783.228 21.166 0.215 
58783.228 20.996 0.195 
58786.172 20.905 0.199 
58789.165 20.791 0.180 
58793.186 20.971 0.241 
58793.191 20.900 0.253 
58795.197 20.975 0.312 
filter ztfr
58717.507 19.743 0.113 
58717.508 19.957 0.111 
58726.390 20.891 0.258 
58727.486 20.690 0.136 
58727.487 20.610 0.113 
