ZTF20abvyauy 0.04325967 17.280122 -15.997078
filter ztfg
59099.395 17.285 0.022 
59111.334 18.465 0.025 
59114.337 18.722 0.025 
59117.333 18.968 0.028 
59128.301 19.833 0.175 
59130.359 19.489 0.081 
59134.273 19.815 0.090 
59136.351 19.887 0.067 
59138.253 19.928 0.108 
59144.315 20.146 0.067 
59152.267 19.977 0.281 
59155.210 19.865 0.173 
59158.196 20.135 0.161 
59165.189 20.277 0.102 
59167.252 20.239 0.151 
59168.209 20.571 0.129 
59170.248 20.246 0.119 
59172.232 20.519 0.172 
59182.211 20.061 0.243 
filter ztfr
59099.336 17.380 0.020 
59108.386 17.850 0.015 
59111.402 17.905 0.013 
59114.398 17.905 0.012 
59117.355 17.988 0.011 
59128.382 18.631 0.067 
59130.273 18.783 0.031 
59134.316 18.923 0.046 
59136.312 19.016 0.028 
59138.294 18.995 0.053 
59140.271 19.061 0.033 
59144.230 19.234 0.029 
59152.213 19.532 0.148 
59153.329 19.617 0.192 
59156.277 19.838 0.124 
59158.211 19.616 0.106 
59164.274 19.655 0.118 
59165.227 19.938 0.076 
59167.242 20.168 0.149 
59168.275 19.915 0.107 
59170.254 19.903 0.103 
59172.149 20.330 0.133 
59182.121 19.980 0.250 
