ZTF19acdjiml 0.09667976 134.938333 38.859545
filter ztfg
58759.469 19.871 0.082 
58763.469 19.228 0.038 
58766.437 18.834 0.060 
58769.519 18.787 0.051 
58776.537 18.878 0.068 
58779.506 18.981 0.043 
58785.527 19.419 0.038 
58788.508 19.696 0.054 
58798.551 20.589 0.164 
58812.434 21.164 0.186 
filter ztfr
58766.531 18.993 0.041 
58769.474 18.730 0.051 
58776.484 18.877 0.058 
58785.504 19.285 0.049 
58788.538 19.473 0.051 
58791.506 19.476 0.050 
58794.541 19.647 0.050 
58799.375 19.676 0.141 
58827.447 20.392 0.197 
58828.309 19.780 0.206 
