ZTF20aclnsts 0.0655 159.857637 21.687893
filter ztfg
59150.518 18.203 0.021 
59152.544 18.034 0.026 
59155.522 17.858 0.023 
59156.497 17.824 0.028 
59158.494 17.905 0.032 
59167.523 18.390 0.022 
59169.488 18.585 0.029 
59176.500 19.289 0.042 
59179.485 19.666 0.067 
59181.527 19.534 0.075 
59185.509 19.872 0.125 
59187.531 19.833 0.207 
59194.445 20.407 0.130 
59198.516 20.755 0.144 
59205.432 20.734 0.190 
59228.456 21.087 0.249 
filter ztfr
59150.538 18.430 0.035 
59152.493 18.287 0.044 
59155.485 18.131 0.026 
59156.536 18.054 0.021 
59158.531 18.083 0.044 
59165.433 18.244 0.020 
59167.485 18.304 0.027 
59169.530 18.424 0.024 
59171.490 18.573 0.024 
59176.550 18.664 0.030 
59181.390 18.841 0.092 
59181.411 18.909 0.086 
59181.490 18.904 0.056 
59182.422 18.863 0.049 
59182.429 18.838 0.048 
59185.526 18.910 0.043 
59187.464 19.032 0.108 
59198.477 19.621 0.066 
59200.519 19.439 0.091 
59203.474 20.027 0.110 
59219.478 20.092 0.128 
59221.428 20.315 0.134 
59223.462 20.168 0.134 
59225.414 20.425 0.152 
59231.467 20.886 0.129 
