ZTF20acrqeje 0.05883211 107.8137 26.436861
filter ztfg
59177.517 18.357 0.014 
59180.497 18.151 0.024 
59182.530 18.034 0.038 
59184.436 17.979 0.032 
59188.445 18.120 0.031 
59193.435 18.329 0.014 
59196.423 18.523 0.025 
59198.401 18.705 0.022 
59199.425 18.843 0.028 
59201.413 18.964 0.028 
59203.313 19.275 0.045 
59205.302 19.339 0.039 
59219.279 20.837 0.130 
59221.318 20.593 0.109 
59223.352 20.654 0.125 
59227.342 20.847 0.130 
59229.221 21.005 0.296 
59231.234 20.609 0.169 
59233.323 20.821 0.143 
59255.186 21.127 0.141 
filter ztfr
59180.452 18.129 0.036 
59182.464 18.024 0.026 
59184.481 17.969 0.030 
59188.368 18.044 0.022 
59193.308 18.224 0.013 
59193.382 18.223 0.014 
59196.394 18.476 0.030 
59199.300 18.648 0.035 
59201.458 18.740 0.029 
59203.434 18.859 0.035 
59205.216 18.785 0.028 
59215.298 19.372 0.244 
59217.326 19.102 0.046 
59219.302 19.269 0.055 
59221.235 19.337 0.043 
59223.296 19.454 0.051 
59225.301 19.700 0.064 
59227.297 19.696 0.059 
59229.333 19.740 0.114 
59231.312 19.835 0.085 
59233.278 19.955 0.067 
59251.216 20.661 0.129 
59253.298 20.726 0.130 
59257.214 20.822 0.113 
59262.192 20.663 0.168 
filter ztfi
59182.328 18.462 0.037 
59184.340 18.556 0.055 
59188.465 18.514 0.035 
59189.430 18.723 0.070 
59199.442 19.457 0.074 
59205.341 19.381 0.058 
59218.532 19.233 0.095 
