ZTF18aakglgw 0.03755884 222.699665 54.40789
filter ztfg
58207.366 18.769 0.052 
58207.380 18.727 0.056 
58207.401 18.722 0.050 
58207.438 18.769 0.051 
58208.367 18.493 0.080 
58208.376 18.732 0.157 
58208.419 18.465 0.145 
58208.439 18.410 0.061 
58208.482 18.409 0.068 
58209.460 18.203 0.043 
58210.340 18.067 0.055 
58210.357 18.135 0.035 
58210.373 18.087 0.032 
58210.384 18.121 0.038 
58210.385 18.094 0.037 
58210.422 18.103 0.030 
58210.440 18.072 0.031 
58211.356 17.934 0.030 
58211.370 17.906 0.036 
58211.379 17.955 0.036 
58211.381 17.925 0.037 
58211.415 17.908 0.035 
58211.418 17.961 0.034 
58211.441 17.971 0.039 
58223.324 17.763 0.008 
58227.325 18.161 0.017 
58227.347 18.164 0.016 
58227.349 18.193 0.016 
58227.375 18.190 0.016 
58229.300 18.381 0.018 
58229.326 18.399 0.018 
58229.327 18.421 0.019 
58229.328 18.382 0.018 
58229.346 18.448 0.020 
58230.351 18.508 0.018 
58230.352 18.534 0.017 
58230.367 18.528 0.015 
58230.392 18.520 0.024 
58231.388 18.672 0.022 
58231.389 18.695 0.023 
58231.413 18.634 0.024 
58231.435 18.684 0.024 
58232.267 18.820 0.062 
58232.270 18.808 0.040 
58232.271 18.767 0.038 
58232.283 18.749 0.037 
58233.299 18.813 0.032 
58233.306 18.914 0.035 
58234.258 18.890 0.114 
58234.259 19.123 0.137 
58234.259 18.980 0.116 
58234.259 19.063 0.129 
58234.260 19.118 0.137 
58234.260 18.967 0.110 
58234.261 18.898 0.107 
58234.261 18.960 0.118 
58234.262 19.008 0.112 
58234.262 19.049 0.120 
58234.263 19.119 0.130 
58234.263 18.984 0.117 
58234.264 18.864 0.097 
58234.264 18.985 0.114 
58234.264 18.975 0.115 
58234.265 18.931 0.106 
58234.265 19.075 0.126 
58234.266 18.984 0.114 
58234.266 19.000 0.111 
58234.267 18.898 0.103 
58234.267 18.981 0.116 
58234.268 18.955 0.103 
58234.268 18.999 0.113 
58234.269 18.970 0.110 
58234.269 19.003 0.145 
58234.270 19.135 0.157 
58234.270 18.985 0.129 
58234.270 19.069 0.141 
58234.271 19.016 0.144 
58234.271 18.933 0.125 
58234.272 18.985 0.134 
58234.272 18.931 0.116 
58234.273 19.095 0.126 
58234.273 18.972 0.105 
58234.274 19.126 0.130 
58234.274 19.019 0.120 
58234.275 19.053 0.122 
58234.275 19.019 0.117 
58234.275 18.991 0.115 
58234.276 18.999 0.108 
58234.276 19.047 0.109 
58234.277 19.072 0.114 
58234.277 18.988 0.114 
58234.278 19.081 0.126 
58234.278 18.879 0.097 
58234.279 19.045 0.118 
58234.279 19.075 0.129 
58234.280 19.208 0.147 
58234.280 19.087 0.128 
58234.280 19.048 0.139 
58234.281 18.995 0.144 
58234.281 18.959 0.133 
58234.282 19.091 0.149 
58234.282 18.916 0.131 
58234.283 19.019 0.125 
58234.283 19.008 0.138 
58234.284 18.903 0.124 
58234.284 19.021 0.131 
58234.285 18.912 0.125 
58234.285 19.081 0.158 
58234.285 19.139 0.148 
58234.286 18.937 0.118 
58234.286 19.041 0.151 
58234.287 19.024 0.126 
58234.287 19.025 0.145 
58234.288 18.739 0.128 
58234.288 19.207 0.194 
58234.289 19.085 0.175 
58234.289 19.126 0.156 
58234.290 19.004 0.140 
58234.290 19.052 0.134 
58234.291 18.941 0.120 
58234.291 18.991 0.117 
58234.291 19.239 0.137 
58234.292 19.050 0.121 
58234.292 18.948 0.111 
58234.293 19.063 0.123 
58234.293 19.049 0.124 
58234.294 19.115 0.132 
58234.294 19.055 0.124 
58234.295 19.198 0.141 
58234.295 19.124 0.140 
58234.296 19.004 0.124 
58234.296 19.049 0.129 
58234.296 19.043 0.126 
58234.297 18.924 0.111 
58234.297 19.056 0.120 
58234.298 18.967 0.127 
58234.298 19.032 0.150 
58234.299 19.028 0.143 
58234.307 18.952 0.057 
58234.329 18.827 0.057 
58234.330 18.989 0.065 
58234.354 18.844 0.080 
58234.386 18.840 0.080 
58234.387 18.816 0.075 
58234.413 18.924 0.092 
58234.434 19.002 0.059 
58235.310 19.139 0.065 
58235.312 19.164 0.067 
58235.325 19.274 0.089 
58235.343 19.139 0.080 
58235.344 19.066 0.072 
58235.345 19.126 0.082 
58235.373 19.159 0.079 
58236.238 19.240 0.105 
58236.243 19.354 0.198 
58236.244 19.219 0.188 
58236.244 19.199 0.183 
58236.245 19.221 0.182 
58236.245 19.383 0.202 
58236.245 19.159 0.163 
58236.246 19.243 0.172 
