ZTF19abpqvdh 0.025188 346.419808 27.665935
filter ztfg
58707.432 20.320 0.110 
58713.443 19.157 0.081 
58713.457 19.237 0.126 
58713.457 19.220 0.088 
58717.399 19.140 0.047 
58717.417 19.307 0.059 
58717.417 19.341 0.054 
58720.403 19.604 0.063 
58722.403 19.878 0.053 
58722.421 19.910 0.063 
58722.422 19.922 0.061 
58723.402 19.985 0.064 
58723.414 19.977 0.076 
58725.381 20.537 0.128 
58725.381 20.430 0.101 
58726.401 20.656 0.115 
58726.416 20.507 0.110 
58726.417 20.718 0.131 
58727.382 20.496 0.108 
58727.411 20.689 0.156 
58727.411 20.645 0.148 
58732.385 21.218 0.200 
58734.395 21.056 0.262 
58734.409 20.710 0.170 
58734.409 21.120 0.254 
58735.404 21.185 0.196 
58736.443 21.078 0.191 
58736.455 21.237 0.305 
58757.180 21.276 0.215 
filter ztfr
58700.428 21.285 0.218 
58707.478 19.672 0.140 
58710.379 19.022 0.099 
58713.360 18.439 0.072 
58715.417 18.189 0.025 
58716.387 18.168 0.041 
58716.424 18.145 0.022 
58716.424 18.169 0.024 
58717.326 18.050 0.046 
58718.373 18.198 0.050 
58719.387 18.154 0.019 
58719.387 18.207 0.022 
58723.372 18.432 0.034 
58723.373 18.277 0.059 
58726.305 18.719 0.067 
58726.330 18.678 0.029 
58726.331 18.641 0.029 
58730.386 19.118 0.075 
58730.387 19.217 0.082 
58733.379 19.493 0.104 
58733.390 19.396 0.092 
58735.310 19.352 0.072 
58735.311 19.528 0.079 
58735.392 19.789 0.164 
58736.420 19.833 0.203 
58736.423 19.602 0.145 
58737.321 20.130 0.307 
58739.169 19.776 0.280 
58741.170 19.618 0.235 
58741.433 20.145 0.240 
58741.434 20.028 0.201 
58743.354 19.877 0.172 
58743.354 19.866 0.175 
58744.170 20.011 0.173 
58744.413 20.195 0.222 
58744.413 20.093 0.194 
58745.367 19.893 0.126 
58745.368 19.979 0.129 
58746.194 20.008 0.228 
58747.170 20.158 0.223 
58748.169 19.634 0.198 
58751.302 20.673 0.202 
58751.303 20.650 0.203 
58757.249 20.802 0.213 
58759.324 21.077 0.256 
58761.169 20.119 0.239 
58763.265 20.693 0.210 
58765.197 20.567 0.196 
filter ztfi
58709.423 10.324 0.092 
58713.433 18.494 0.169 
58730.375 19.088 0.278 
58734.303 10.546 0.093 
