ZTF18abuncpe 0.0777772 26.973627 42.195938
filter ztfg
58367.410 21.217 0.140 
58370.383 19.834 0.048 
58373.403 19.014 0.032 
58376.449 18.588 0.015 
58379.449 18.344 0.014 
58382.424 18.226 0.012 
58383.291 18.181 0.022 
58384.308 18.150 0.033 
58385.399 18.275 0.038 
58385.428 18.236 0.032 
58388.346 18.297 0.034 
58388.399 18.238 0.030 
58397.365 18.850 0.024 
58428.222 20.780 0.118 
filter ztfr
58372.353 19.536 0.042 
58373.454 19.275 0.030 
58374.371 19.070 0.027 
58379.412 18.530 0.017 
58380.309 18.517 0.023 
58382.491 18.382 0.014 
58383.319 18.299 0.023 
58385.325 18.317 0.031 
58386.326 18.303 0.033 
58388.259 18.352 0.032 
58397.409 18.673 0.021 
58434.200 20.258 0.138 
58441.295 20.296 0.219 
filter ztfi
58374.304 19.625 0.120 
58378.369 18.925 0.038 
58382.289 18.886 0.048 
58387.325 19.015 0.061 
58387.411 18.929 0.064 
58397.297 19.386 0.063 
58431.258 20.324 0.267 
