ZTF18accvyao 0.1680615 128.876188 39.257128
filter ztfg
58430.375 19.889 0.048 
58430.385 20.035 0.104 
58430.510 20.016 0.092 
58431.473 19.990 0.174 
58432.462 19.857 0.107 
58432.475 19.912 0.119 
58434.508 19.891 0.179 
58437.495 19.849 0.118 
58438.477 19.916 0.146 
58439.442 19.799 0.049 
58440.456 20.063 0.113 
58441.495 19.967 0.117 
58441.496 19.927 0.124 
58442.435 19.796 0.100 
58443.329 19.887 0.134 
58443.530 20.064 0.103 
58482.554 21.359 0.308 
filter ztfr
58430.466 20.139 0.079 
58431.516 20.270 0.147 
58432.390 20.027 0.090 
58432.390 19.910 0.073 
58432.519 20.028 0.081 
58432.519 20.086 0.083 
58434.462 20.019 0.141 
58435.509 20.348 0.221 
58435.510 19.897 0.142 
58437.528 19.826 0.067 
58438.511 19.797 0.058 
58438.512 19.894 0.061 
58439.345 19.802 0.075 
58440.510 19.776 0.050 
58441.382 19.861 0.103 
58441.531 19.614 0.088 
58441.532 19.826 0.077 
58442.538 19.801 0.054 
58443.372 20.013 0.118 
58443.444 19.882 0.083 
58447.420 20.035 0.181 
58447.435 19.917 0.141 
58448.438 19.974 0.154 
58448.525 19.934 0.158 
58450.540 19.971 0.094 
58450.541 20.082 0.118 
58455.485 20.498 0.137 
58455.486 20.298 0.127 
58457.258 19.820 0.184 
58461.516 20.491 0.134 
58461.518 20.536 0.174 
58464.529 21.021 0.163 
58464.529 21.106 0.160 
58465.469 20.732 0.154 
58468.483 20.734 0.120 
58472.426 21.013 0.218 
