ZTF19aaphifl 0.02855 259.246234 -2.8203
filter ztfg
58581.465 19.772 0.076 
58584.460 19.589 0.057 
58587.459 19.318 0.057 
58591.485 19.191 0.122 
58598.406 19.642 0.087 
58599.313 19.689 0.032 
58606.439 20.364 0.076 
58617.416 20.909 0.207 
58649.337 19.994 0.305 
filter ztfr
58584.397 18.691 0.036 
58591.438 18.427 0.045 
58597.431 18.552 0.039 
58598.405 18.572 0.029 
58598.474 18.595 0.025 
58606.314 18.934 0.034 
58628.378 19.742 0.072 
58633.334 20.028 0.064 
58636.317 19.998 0.066 
58639.296 20.152 0.073 
58643.294 20.177 0.103 
58646.276 20.386 0.179 
58661.305 21.067 0.197 
