ZTF19abdrwsz 0.02692901 333.682945 13.86474
filter ztfg
58680.441 16.448 0.008 
58683.462 16.390 0.006 
58686.463 16.447 0.005 
58690.457 16.774 0.003 
58693.402 17.068 0.004 
58695.391 17.337 0.004 
58695.391 17.313 0.005 
58695.391 17.287 0.006 
58696.403 17.444 0.005 
58705.395 18.545 0.014 
58708.440 18.815 0.043 
58711.257 19.015 0.084 
58714.241 19.119 0.055 
58717.380 19.244 0.047 
58720.402 19.294 0.037 
58723.415 19.340 0.034 
58725.330 19.368 0.028 
58725.330 19.399 0.031 
58730.302 19.455 0.030 
58733.318 19.529 0.036 
58736.307 19.466 0.080 
58747.274 19.763 0.064 
58754.274 19.861 0.063 
58761.254 20.096 0.072 
filter ztfr
58674.464 17.289 0.005 
58677.297 16.692 0.007 
58688.415 16.579 0.004 
58690.372 16.740 0.005 
58690.392 16.751 0.004 
58690.392 16.757 0.004 
58691.410 16.876 0.004 
58691.410 16.877 0.004 
58693.393 17.015 0.004 
58694.367 17.051 0.004 
58694.368 17.042 0.004 
58696.370 17.101 0.005 
58696.372 17.129 0.005 
58696.391 17.123 0.004 
58700.429 17.179 0.005 
58700.429 17.166 0.005 
58705.447 17.505 0.007 
58714.372 18.172 0.024 
58717.333 18.294 0.017 
58719.444 18.426 0.022 
58719.444 18.372 0.021 
58723.374 18.608 0.017 
58726.304 18.669 0.019 
58730.384 18.807 0.023 
58735.320 18.971 0.045 
58735.321 19.003 0.044 
58740.363 19.186 0.110 
58743.340 19.237 0.089 
58750.258 19.595 0.063 
58757.231 19.747 0.046 
58757.298 19.801 0.072 
filter ztfi
58676.445 17.058 0.008 
58682.449 16.944 0.011 
58686.444 17.042 0.010 
58690.318 17.431 0.010 
58695.373 17.584 0.010 
58697.455 17.476 0.009 
58698.392 17.428 0.010 
58701.416 17.383 0.011 
58709.422 17.824 0.031 
58713.434 18.171 0.040 
58718.387 18.433 0.028 
58725.307 18.785 0.030 
58725.312 18.773 0.031 
58730.374 19.016 0.071 
58734.305 19.072 0.055 
58744.348 19.519 0.101 
58757.262 19.931 0.095 
58761.303 19.900 0.115 
