ZTF19abpzuzd 0.06297574 6.436227 20.277749
filter ztfg
58712.479 19.996 0.186 
58712.480 19.905 0.161 
58713.448 19.268 0.097 
58713.450 19.541 0.115 
58713.450 19.571 0.112 
58714.473 19.155 0.096 
58718.412 18.110 0.015 
58718.458 18.084 0.015 
58718.458 18.138 0.017 
58722.430 17.709 0.006 
58722.431 17.692 0.006 
58723.448 17.631 0.006 
58723.448 17.622 0.006 
58724.436 17.645 0.006 
58724.450 17.650 0.007 
58724.451 17.635 0.007 
58725.393 17.604 0.005 
58725.393 17.584 0.006 
58726.408 17.601 0.006 
58726.409 17.605 0.006 
58727.399 17.626 0.005 
58727.429 17.647 0.006 
58727.429 17.614 0.006 
58730.474 17.702 0.008 
58733.453 17.844 0.008 
58734.403 17.942 0.010 
58734.404 17.910 0.009 
58736.458 18.018 0.011 
58737.425 18.100 0.020 
58737.425 18.094 0.020 
58738.464 18.145 0.029 
58739.499 18.289 0.051 
58743.400 18.685 0.078 
58746.381 18.915 0.041 
58746.406 18.933 0.047 
58746.406 18.874 0.049 
58749.321 19.222 0.028 
58749.429 19.260 0.042 
58749.431 19.176 0.033 
58750.393 19.259 0.040 
58750.393 19.350 0.048 
58758.364 19.904 0.055 
58758.377 19.837 0.048 
58758.378 19.906 0.052 
58760.358 20.041 0.067 
58760.374 20.020 0.071 
58760.383 20.249 0.091 
58760.384 20.035 0.066 
58763.379 20.102 0.099 
58763.394 20.158 0.088 
58764.159 20.174 0.136 
58764.289 20.190 0.103 
58764.289 20.128 0.097 
58765.164 20.266 0.165 
58766.162 20.145 0.207 
58766.294 20.236 0.220 
58766.294 20.352 0.223 
58767.324 19.588 0.259 
58768.310 20.135 0.263 
58768.311 20.222 0.267 
58772.250 20.651 0.289 
58772.279 20.310 0.309 
58774.160 20.982 0.237 
58775.160 20.693 0.117 
58776.159 20.640 0.109 
58777.159 20.701 0.171 
58778.160 20.515 0.114 
58779.159 20.676 0.118 
58781.159 20.867 0.248 
58782.158 20.535 0.140 
58783.160 20.992 0.135 
58785.159 20.875 0.138 
58786.166 20.873 0.174 
58787.159 20.711 0.160 
58788.159 20.697 0.167 
58790.257 20.951 0.180 
58791.205 20.748 0.182 
58793.188 20.948 0.211 
filter ztfr
58710.384 20.985 0.295 
58710.423 21.074 0.303 
58711.407 20.269 0.184 
58712.403 19.688 0.108 
58712.404 19.934 0.141 
58713.409 19.569 0.131 
58713.411 19.402 0.105 
58713.411 19.407 0.095 
58714.430 19.054 0.069 
58715.420 18.749 0.041 
58715.421 18.758 0.043 
58716.381 18.646 0.036 
58716.499 18.647 0.038 
58716.499 18.593 0.032 
58717.505 18.430 0.031 
58717.505 18.436 0.028 
58718.479 18.240 0.021 
58719.427 18.159 0.014 
58719.427 18.159 0.014 
58724.399 17.836 0.011 
58726.384 17.800 0.008 
58726.385 17.784 0.008 
58727.485 17.740 0.010 
58730.400 17.721 0.009 
58733.400 17.841 0.009 
58735.326 17.985 0.014 
58735.326 17.976 0.015 
58736.419 18.031 0.013 
58738.378 18.200 0.026 
58739.376 18.263 0.041 
58743.368 18.434 0.065 
58745.360 18.502 0.027 
58745.360 18.495 0.030 
58749.297 18.519 0.015 
58750.329 18.558 0.022 
58750.329 18.551 0.022 
58751.289 18.584 0.021 
58751.289 18.555 0.021 
58757.324 18.809 0.027 
58757.325 18.693 0.019 
58758.312 18.755 0.019 
58758.313 18.785 0.019 
58759.312 18.799 0.020 
58759.313 18.850 0.019 
58760.297 18.946 0.026 
58760.298 18.891 0.025 
58761.338 18.981 0.031 
58761.365 18.993 0.065 
58761.366 18.911 0.038 
58763.304 19.081 0.032 
58763.305 19.015 0.029 
58763.352 19.057 0.033 
58763.353 19.096 0.043 
58764.130 19.123 0.053 
58765.130 19.193 0.064 
58765.201 19.204 0.052 
58765.202 19.142 0.046 
58766.130 19.285 0.151 
58767.130 19.456 0.212 
58768.131 19.077 0.108 
58771.131 19.259 0.175 
58771.305 19.760 0.203 
58771.306 19.649 0.171 
58772.131 19.520 0.111 
58772.392 19.525 0.212 
58772.393 19.228 0.172 
58773.131 19.453 0.094 
58774.132 19.709 0.102 
58774.215 19.659 0.082 
58774.216 19.439 0.068 
58775.131 19.710 0.067 
58776.131 19.619 0.079 
58777.131 19.811 0.103 
58778.132 19.640 0.059 
58779.131 19.720 0.074 
58781.131 20.115 0.165 
58782.130 19.954 0.085 
58783.132 19.973 0.100 
58785.131 20.054 0.089 
58786.138 20.038 0.107 
58787.131 19.886 0.146 
58788.131 20.059 0.136 
58789.132 20.144 0.114 
58790.162 20.507 0.180 
58792.183 20.345 0.148 
58793.106 20.198 0.161 
filter ztfi
58717.365 18.610 0.049 
58718.394 18.550 0.032 
58722.393 18.191 0.016 
58732.375 18.486 0.022 
58736.329 18.823 0.052 
58743.463 19.223 0.179 
58747.354 19.152 0.054 
58747.382 19.139 0.060 
58751.338 19.048 0.054 
58751.366 19.047 0.055 
58757.369 19.131 0.056 
58761.318 19.081 0.057 
58765.297 19.193 0.073 
