ZTF20abqlgtv 0.10354049 36.245295 -5.261729
filter ztfg
59067.477 19.300 0.106 
59067.478 19.802 0.166 
59068.486 19.532 0.104 
59069.382 19.413 0.144 
59073.423 18.904 0.050 
59075.448 18.885 0.034 
59076.481 18.881 0.026 
59076.482 18.905 0.028 
59077.434 18.911 0.027 
59080.461 18.886 0.028 
59081.480 18.900 0.030 
59082.456 19.082 0.048 
59082.457 18.974 0.040 
59084.409 19.067 0.033 
59084.461 19.004 0.028 
59085.439 19.054 0.026 
59086.483 19.197 0.030 
59086.484 19.165 0.032 
59087.484 19.311 0.043 
59087.485 19.147 0.035 
59091.387 19.669 0.111 
59091.439 19.501 0.052 
59092.405 19.569 0.116 
59093.459 19.459 0.124 
59094.498 19.541 0.173 
59094.499 19.298 0.141 
59107.398 20.973 0.179 
59113.417 20.990 0.163 
59122.332 19.875 0.231 
filter ztfr
59067.442 19.949 0.139 
59067.443 19.748 0.130 
59068.436 19.878 0.128 
59069.470 19.594 0.077 
59073.462 19.151 0.043 
59075.475 19.026 0.031 
59076.421 19.145 0.046 
59076.423 19.061 0.042 
59077.481 18.928 0.042 
59081.441 18.966 0.031 
59082.481 19.015 0.037 
59082.484 19.028 0.042 
59083.462 18.995 0.040 
59084.482 19.108 0.032 
59086.420 19.200 0.033 
59086.429 19.114 0.031 
59087.452 19.212 0.042 
59087.452 19.227 0.039 
59088.439 19.233 0.048 
59089.475 19.343 0.052 
59090.468 19.354 0.037 
59090.485 19.402 0.040 
59091.461 19.346 0.033 
59093.378 19.519 0.142 
59093.379 19.630 0.150 
59094.436 19.512 0.163 
59095.439 19.595 0.164 
59095.440 19.612 0.146 
59096.399 19.581 0.186 
59107.421 20.016 0.096 
59110.460 20.008 0.096 
59112.417 20.197 0.077 
59113.420 20.237 0.096 
59115.351 20.383 0.116 
59115.393 20.288 0.090 
59115.393 20.476 0.107 
59116.382 20.273 0.094 
59116.406 20.237 0.091 
59116.410 20.585 0.118 
59116.410 20.494 0.095 
59118.311 21.133 0.282 
59118.312 20.658 0.157 
59118.312 20.633 0.159 
59136.317 21.002 0.153 
59137.348 21.500 0.288 
59139.285 21.433 0.302 
59143.322 21.246 0.190 
59143.330 21.627 0.282 
59145.353 21.792 0.295 
