ZTF18aamlqqh 0.06 266.986078 34.932642
filter ztfg
58229.483 20.686 0.248 
58229.484 20.588 0.230 
58230.403 19.669 0.160 
58230.483 19.724 0.159 
58231.400 19.403 0.103 
58231.422 19.325 0.090 
58231.454 19.303 0.101 
58231.460 19.280 0.094 
58231.499 19.232 0.123 
58232.441 18.629 0.114 
58232.486 18.889 0.091 
58234.343 18.486 0.094 
58234.374 18.448 0.121 
58234.420 18.391 0.091 
58234.462 18.388 0.065 
58234.498 18.365 0.077 
58235.383 18.267 0.067 
58235.404 18.407 0.068 
58235.405 18.346 0.075 
58235.421 18.327 0.068 
58235.476 18.321 0.094 
58235.485 18.262 0.092 
58235.486 18.267 0.074 
58236.306 18.225 0.077 
58236.379 18.084 0.064 
58236.402 18.150 0.068 
58236.420 18.119 0.070 
58236.463 18.169 0.072 
58236.484 18.161 0.079 
58237.321 18.046 0.075 
58237.359 18.082 0.102 
58237.380 18.075 0.074 
58237.413 18.052 0.069 
58237.440 18.109 0.077 
58237.460 18.068 0.070 
58237.499 18.003 0.070 
58244.439 17.853 0.038 
58245.484 17.696 0.073 
58246.316 17.936 0.025 
58246.340 17.963 0.035 
58246.363 17.940 0.031 
58247.339 18.038 0.033 
58247.365 18.001 0.031 
58247.366 17.954 0.026 
58247.382 17.938 0.033 
58248.352 18.098 0.034 
58248.373 18.032 0.035 
58249.351 18.162 0.091 
58249.361 18.111 0.071 
58249.393 18.125 0.113 
58252.425 18.331 0.052 
58252.452 18.353 0.046 
58252.453 18.354 0.063 
58252.478 18.387 0.047 
58254.422 18.533 0.060 
58255.361 18.682 0.125 
58255.362 18.625 0.077 
58255.402 18.658 0.108 
58258.318 19.013 0.085 
58258.340 19.058 0.097 
58258.362 18.979 0.123 
58259.414 18.631 0.177 
58261.426 19.191 0.286 
58261.446 19.244 0.210 
58262.457 19.343 0.234 
58263.296 19.546 0.231 
58263.458 19.340 0.246 
58263.479 19.396 0.190 
filter ztfr
58229.402 20.381 0.205 
58229.424 20.647 0.210 
58229.443 20.311 0.209 
58229.444 20.392 0.159 
58230.424 19.660 0.133 
58230.453 19.678 0.187 
58231.296 19.432 0.103 
58231.359 19.642 0.162 
58232.384 19.015 0.137 
58232.403 18.975 0.195 
58243.320 18.057 0.035 
58244.361 17.900 0.044 
58246.384 17.858 0.084 
58246.413 18.031 0.128 
58246.430 17.953 0.098 
58247.412 17.939 0.061 
58247.413 17.982 0.093 
58247.433 17.962 0.104 
58247.442 17.982 0.063 
58252.380 18.281 0.030 
58252.414 18.278 0.055 
58252.414 18.243 0.050 
58254.476 18.415 0.061 
58255.330 18.460 0.087 
58255.457 18.524 0.050 
58255.458 18.506 0.040 
58255.478 18.471 0.037 
58256.289 18.529 0.062 
58256.416 18.519 0.053 
58256.442 18.515 0.039 
58256.478 18.596 0.050 
58257.318 18.609 0.046 
58257.342 18.620 0.055 
58257.395 18.591 0.072 
58257.415 18.650 0.099 
58257.444 18.622 0.054 
58258.378 18.510 0.135 
58258.379 18.552 0.123 
58258.412 18.493 0.194 
58259.455 18.626 0.096 
58261.339 18.690 0.207 
58262.339 18.620 0.165 
58262.372 18.693 0.263 
58263.373 18.694 0.171 
58263.400 18.713 0.177 
58263.437 18.579 0.121 
58266.316 18.736 0.092 
58266.336 18.851 0.089 
58266.373 18.852 0.078 
58272.310 19.078 0.074 
58272.330 19.133 0.108 
58272.443 19.112 0.112 
58272.444 19.259 0.086 
58273.353 19.211 0.121 
58273.363 19.210 0.095 
58273.388 19.197 0.099 
58274.297 19.312 0.083 
58274.330 19.330 0.091 
58274.340 19.206 0.155 
58275.360 19.243 0.085 
58275.381 19.397 0.091 
58276.311 19.433 0.118 
58276.330 19.513 0.099 
58276.331 19.501 0.124 
58276.433 19.557 0.098 
58277.289 19.602 0.125 
58277.381 19.542 0.125 
58277.411 19.517 0.157 
58278.277 19.678 0.090 
58278.298 19.634 0.110 
58278.318 19.770 0.134 
58279.282 19.834 0.098 
58279.385 19.662 0.110 
58279.386 19.734 0.131 
58279.417 20.048 0.140 
58280.309 19.652 0.100 
58280.332 19.809 0.146 
58280.350 19.654 0.150 
58281.350 19.838 0.142 
58281.372 19.845 0.140 
58282.301 19.953 0.187 
58282.330 19.965 0.161 
58282.331 19.710 0.162 
58282.339 19.916 0.168 
58283.333 19.869 0.155 
58283.339 19.895 0.153 
58283.369 19.943 0.159 
58284.278 19.807 0.164 
58284.312 19.975 0.178 
58284.329 19.877 0.195 
58285.313 19.903 0.184 
58285.314 20.016 0.164 
58285.393 20.012 0.260 
58286.312 20.107 0.180 
58287.277 20.137 0.196 
58287.332 20.256 0.256 
58288.289 20.158 0.220 
58288.330 20.225 0.277 
58288.331 20.387 0.280 
58289.244 20.241 0.240 
58289.267 20.084 0.189 
58290.339 20.145 0.213 
58290.369 20.113 0.214 
58290.396 20.489 0.265 
58291.291 20.250 0.210 
58291.312 20.207 0.216 
58291.330 20.463 0.279 
58292.273 20.393 0.246 
58292.309 20.333 0.299 
58292.317 20.082 0.279 
58293.299 20.409 0.290 
58294.294 20.170 0.292 
58295.296 20.345 0.275 
58303.301 20.592 0.279 
58305.382 20.732 0.279 
filter ztfi
58232.351 19.186 0.104 
58242.484 18.752 0.069 
58246.278 18.622 0.070 
58261.278 19.316 0.139 
58267.269 19.101 0.129 
