ZTF20acinaeq 0.10685724 126.442206 43.304142
filter ztfg
59129.452 20.093 0.163 
59130.494 20.376 0.181 
59130.495 19.992 0.124 
59134.533 19.398 0.062 
59134.534 19.355 0.063 
59135.471 19.381 0.038 
59135.472 19.480 0.037 
59136.447 19.344 0.033 
59137.467 19.315 0.031 
59137.468 19.267 0.033 
59139.427 19.171 0.049 
59139.428 19.223 0.049 
59140.520 19.173 0.031 
59141.468 19.233 0.027 
59141.469 19.135 0.024 
59142.459 19.091 0.030 
59142.474 19.168 0.028 
59142.484 19.172 0.021 
59143.514 19.216 0.021 
59143.515 19.194 0.021 
59144.469 19.106 0.028 
59144.470 19.154 0.029 
59144.519 19.217 0.023 
59145.449 19.228 0.030 
59145.454 19.250 0.030 
59149.496 19.311 0.038 
59149.497 19.387 0.039 
59150.450 19.364 0.062 
59150.451 19.233 0.052 
59151.492 19.396 0.074 
59152.530 19.423 0.060 
59152.531 19.547 0.067 
59155.514 19.521 0.074 
59155.515 19.693 0.088 
59157.392 20.348 0.252 
59157.393 19.913 0.177 
59157.516 19.666 0.107 
59157.517 19.982 0.133 
59158.465 19.823 0.151 
59163.431 20.438 0.144 
59163.433 20.240 0.101 
59163.442 20.456 0.113 
59163.443 20.371 0.108 
59164.454 20.515 0.102 
59165.447 20.771 0.108 
59165.448 20.538 0.086 
59168.467 21.006 0.162 
59168.476 20.848 0.130 
59169.492 20.823 0.131 
59170.447 21.296 0.162 
59170.448 20.892 0.142 
59176.496 21.575 0.214 
59205.385 22.046 0.302 
filter ztfr
59129.503 20.348 0.133 
59130.471 20.093 0.122 
59130.472 20.368 0.149 
59135.493 19.483 0.043 
59135.494 19.390 0.042 
59136.504 19.407 0.042 
59137.505 19.277 0.039 
59137.506 19.210 0.035 
59139.509 19.194 0.034 
59139.513 19.232 0.038 
59140.538 19.179 0.057 
59141.506 19.141 0.027 
59141.507 19.156 0.028 
59142.526 19.137 0.026 
59143.475 19.090 0.029 
59143.476 19.065 0.025 
59144.444 19.189 0.029 
59145.491 19.185 0.030 
59145.499 19.148 0.026 
59149.344 19.536 0.173 
59149.388 19.080 0.082 
59150.489 19.227 0.035 
59150.498 19.253 0.033 
59151.518 19.335 0.058 
59152.466 19.350 0.071 
59152.467 19.233 0.061 
59155.467 19.475 0.066 
59155.468 19.491 0.069 
59156.530 19.545 0.076 
59157.476 19.634 0.160 
59157.477 19.638 0.112 
59158.518 19.679 0.156 
59163.517 19.818 0.074 
59163.518 19.869 0.071 
59165.466 19.985 0.068 
59165.467 20.171 0.084 
59166.526 19.857 0.065 
59167.487 20.171 0.097 
59168.434 20.076 0.097 
59168.435 19.955 0.090 
59169.517 19.962 0.083 
59170.511 20.049 0.068 
59170.512 20.022 0.071 
59176.434 20.378 0.098 
59181.470 20.623 0.217 
59181.471 20.684 0.231 
59193.386 20.830 0.142 
59196.373 21.153 0.298 
59196.488 20.920 0.235 
59203.449 20.757 0.176 
filter ztfi
59140.500 19.822 0.100 
59177.419 20.015 0.264 
59182.351 20.192 0.203 
