ZTF19aahsnmq 0.06231405 111.102698 42.066612
filter ztfg
58526.408 18.638 0.096 
58540.180 17.911 0.009 
58540.182 17.976 0.008 
58547.256 18.343 0.017 
58556.245 19.141 0.065 
58559.153 19.419 0.088 
58559.154 19.529 0.104 
58560.193 19.610 0.125 
58561.226 19.595 0.204 
58561.232 19.581 0.155 
58562.201 19.448 0.152 
58562.202 19.777 0.196 
58562.214 19.443 0.191 
58567.176 20.192 0.091 
58567.187 20.221 0.119 
58568.197 20.070 0.075 
58569.167 20.220 0.045 
58573.163 20.500 0.105 
58581.174 20.281 0.117 
58581.175 20.598 0.154 
58584.214 20.450 0.185 
58587.206 19.979 0.160 
58594.174 20.683 0.188 
58598.205 21.051 0.175 
58598.206 20.911 0.157 
filter ztfr
58526.213 18.593 0.024 
58526.223 18.656 0.031 
58540.201 17.931 0.011 
58540.232 18.016 0.011 
58543.239 18.134 0.020 
58543.240 18.160 0.021 
58547.120 18.367 0.015 
58547.186 18.347 0.014 
58556.158 18.787 0.070 
58556.161 18.718 0.056 
58557.238 18.818 0.082 
58558.232 18.858 0.077 
58559.190 18.870 0.065 
58559.198 18.838 0.056 
58560.323 18.874 0.079 
58567.143 19.021 0.030 
58567.144 18.977 0.028 
58573.236 19.360 0.082 
58581.165 19.568 0.107 
58582.183 19.781 0.067 
58584.159 19.796 0.089 
58585.166 19.725 0.142 
58586.202 19.879 0.126 
58588.151 20.254 0.183 
58591.142 20.103 0.169 
58591.143 20.096 0.148 
58592.224 20.091 0.188 
58598.154 20.205 0.095 
58598.155 20.076 0.087 
58599.152 20.012 0.087 
58606.175 20.597 0.151 
58606.187 20.529 0.133 
filter ztfi
58561.125 19.089 0.100 
