ZTF18abmwnov 0.04777 3.757675 34.811423
filter ztfg
58352.412 18.992 0.029 
58352.418 19.011 0.026 
58360.393 18.000 0.027 
58360.406 17.947 0.035 
58361.392 17.981 0.032 
58361.393 18.033 0.029 
58361.434 17.923 0.016 
58362.263 17.962 0.023 
58363.341 17.944 0.023 
58363.353 17.907 0.014 
58364.277 17.916 0.017 
58364.450 17.905 0.014 
58365.306 17.891 0.010 
58365.426 17.909 0.010 
58366.405 17.911 0.013 
58367.303 17.975 0.016 
58367.304 17.968 0.012 
58368.396 18.052 0.009 
58369.321 18.024 0.009 
58370.356 18.042 0.010 
58370.357 18.042 0.010 
58371.368 18.147 0.011 
58371.372 18.188 0.010 
58372.408 18.196 0.013 
58373.389 18.285 0.013 
58373.390 18.245 0.014 
58374.279 18.322 0.013 
58375.150 18.435 0.013 
58375.307 18.333 0.011 
58375.400 18.346 0.008 
58376.307 18.438 0.015 
58376.308 18.430 0.013 
58377.344 18.453 0.015 
58377.368 18.606 0.016 
58378.340 18.591 0.018 
58379.351 18.673 0.018 
58379.352 18.670 0.020 
58381.248 18.906 0.038 
58382.248 18.899 0.039 
58382.407 18.907 0.031 
58382.409 18.944 0.031 
58383.244 19.010 0.056 
58383.450 19.004 0.041 
58384.278 19.076 0.066 
58384.316 19.044 0.062 
58385.368 19.134 0.084 
58385.369 19.053 0.079 
58386.469 19.351 0.193 
58387.275 19.173 0.072 
58388.314 19.510 0.106 
58388.321 19.192 0.073 
58388.374 19.484 0.102 
58389.352 19.479 0.075 
58389.382 19.515 0.075 
58390.316 19.420 0.055 
58390.346 19.591 0.081 
58397.347 19.768 0.044 
58397.348 19.865 0.047 
58400.282 19.971 0.048 
58400.282 19.915 0.047 
58423.222 20.416 0.099 
58423.223 20.533 0.103 
58425.182 20.433 0.122 
58426.220 20.110 0.098 
58426.221 20.361 0.114 
58427.359 20.687 0.193 
58428.227 20.457 0.120 
58429.218 20.386 0.103 
58430.254 20.345 0.071 
58430.268 20.486 0.069 
58431.218 20.471 0.171 
58432.249 20.362 0.090 
58434.152 20.421 0.146 
58435.185 20.470 0.130 
58435.214 20.387 0.145 
58436.185 20.629 0.157 
58436.231 20.692 0.255 
58437.226 20.259 0.177 
filter ztfr
58352.327 18.849 0.032 
58352.468 18.833 0.020 
58353.324 18.723 0.031 
58353.457 18.636 0.020 
58353.466 18.598 0.017 
58354.292 18.443 0.028 
58354.347 18.392 0.024 
58354.458 18.460 0.025 
58355.322 18.443 0.039 
58355.489 18.321 0.021 
58355.490 18.348 0.022 
58356.326 18.212 0.028 
58356.422 18.248 0.030 
58356.470 18.173 0.023 
58357.216 18.143 0.042 
58357.342 18.167 0.030 
58357.415 18.114 0.021 
58358.402 18.109 0.040 
58358.403 18.009 0.034 
58359.322 17.965 0.024 
58359.359 17.900 0.025 
58359.399 18.033 0.050 
58360.342 18.008 0.035 
58361.342 17.819 0.013 
58361.350 17.824 0.015 
58362.337 17.796 0.014 
58362.349 17.890 0.014 
58363.278 17.857 0.014 
58363.446 17.850 0.014 
58364.322 17.789 0.012 
58364.323 17.755 0.011 
58364.370 17.850 0.011 
58365.349 17.788 0.012 
58365.371 17.828 0.013 
58366.362 17.813 0.015 
58367.365 17.795 0.009 
58367.366 17.798 0.008 
58368.317 17.861 0.009 
58368.346 17.833 0.009 
58369.381 17.848 0.010 
58369.395 17.884 0.011 
58370.407 17.881 0.010 
58370.408 17.891 0.010 
58371.330 17.970 0.011 
58371.406 17.917 0.010 
58372.338 17.981 0.012 
58372.380 17.931 0.010 
58373.324 17.992 0.011 
58373.325 17.964 0.010 
58374.340 17.988 0.014 
58375.275 18.046 0.006 
58375.351 18.039 0.012 
58376.364 18.068 0.010 
58376.365 18.036 0.010 
58377.412 18.133 0.013 
58378.291 18.195 0.014 
58378.390 18.130 0.013 
58379.265 18.253 0.020 
58379.385 18.210 0.013 
58379.386 18.193 0.013 
58380.276 18.277 0.016 
58380.329 18.209 0.014 
58382.328 18.275 0.018 
58382.330 18.242 0.017 
58383.318 18.254 0.023 
58384.193 18.284 0.035 
58385.245 18.387 0.038 
58385.257 18.349 0.031 
58385.258 18.279 0.028 
58386.286 18.422 0.044 
58386.317 18.344 0.035 
58387.431 18.340 0.047 
58388.264 18.404 0.031 
58388.265 18.325 0.028 
58389.275 18.454 0.039 
58389.305 18.351 0.024 
58390.246 18.436 0.021 
58400.219 18.761 0.022 
58400.220 18.695 0.020 
58423.305 19.484 0.054 
58423.306 19.501 0.059 
58424.255 19.380 0.109 
58425.255 19.563 0.093 
58426.244 19.512 0.049 
58426.245 19.562 0.058 
58427.242 19.840 0.186 
58428.244 19.766 0.078 
58429.266 19.617 0.050 
58429.267 19.619 0.048 
58431.182 19.702 0.107 
58432.259 19.779 0.066 
58432.267 19.730 0.080 
58434.186 19.754 0.087 
58435.266 19.867 0.109 
58435.267 19.875 0.119 
58437.264 19.739 0.116 
58441.277 20.205 0.215 
58441.279 20.279 0.210 
filter ztfi
58362.299 18.200 0.030 
58366.300 18.238 0.032 
58370.321 18.293 0.027 
58374.301 18.519 0.040 
58378.360 18.542 0.029 
58382.287 18.651 0.046 
58387.356 18.530 0.051 
58387.406 18.544 0.055 
58397.308 18.739 0.039 
58422.281 19.788 0.161 
58426.290 19.796 0.172 
58434.239 19.980 0.204 
