ZTF20acacqko 0.1364618 333.036022 0.123468
filter ztfg
59107.320 19.993 0.104 
59111.318 20.217 0.096 
59114.231 20.242 0.080 
59114.246 20.437 0.084 
filter ztfr
59096.372 20.663 0.249 
59098.369 20.468 0.160 
59098.369 20.594 0.177 
59099.330 21.224 0.279 
59099.331 20.457 0.144 
59107.300 20.090 0.115 
59107.301 20.058 0.107 
59110.251 19.963 0.105 
59111.255 19.867 0.064 
59113.276 19.892 0.060 
59114.274 20.108 0.083 
59114.275 19.991 0.065 
59118.278 20.153 0.103 
59118.278 20.079 0.102 
59123.292 19.519 0.233 
59125.275 20.342 0.173 
59126.308 20.165 0.156 
59128.233 20.466 0.177 
59128.234 20.433 0.159 
59129.227 20.663 0.159 
59130.191 20.592 0.119 
59130.192 20.718 0.128 
59130.292 20.594 0.126 
59130.292 20.626 0.137 
59134.171 20.702 0.188 
59134.184 20.866 0.158 
59135.271 21.159 0.204 
59136.176 20.934 0.189 
59138.133 20.846 0.186 
59140.229 21.131 0.192 
59141.170 20.739 0.184 
59141.182 20.907 0.144 
59141.183 21.375 0.222 
59142.143 20.875 0.140 
59142.144 21.118 0.184 
59143.227 20.717 0.115 
59144.191 20.736 0.180 
59145.165 21.051 0.182 
59145.165 21.140 0.214 
59165.124 21.461 0.257 
59179.085 20.939 0.276 
filter ztfi
59128.228 20.037 0.151 
