ZTF19abovtfk 0.07558284 222.642035 34.503072
filter ztfg
58708.158 18.742 0.039 
58711.154 18.618 0.043 
58711.244 18.519 0.066 
58715.157 18.632 0.021 
58718.159 18.746 0.025 
58723.156 19.069 0.040 
58734.174 20.128 0.193 
filter ztfr
58698.180 20.866 0.179 
58705.160 18.936 0.040 
58712.240 18.607 0.051 
58718.146 18.662 0.033 
58723.141 18.890 0.041 
58726.140 19.055 0.044 
58728.190 19.231 0.111 
58734.128 19.514 0.134 
58737.177 19.597 0.199 
58749.118 20.211 0.166 
58750.120 19.870 0.170 
58750.125 19.829 0.135 
58754.118 20.268 0.153 
58754.123 20.427 0.171 
58758.115 20.278 0.175 
58758.120 20.459 0.209 
58760.113 20.540 0.224 
58760.117 20.476 0.260 
58761.111 20.319 0.214 
58762.101 20.385 0.290 
58762.106 20.552 0.241 
58762.111 20.430 0.219 
58762.116 20.344 0.202 
58764.099 20.368 0.248 
58764.104 20.679 0.297 
58764.109 20.567 0.240 
58764.113 20.238 0.189 
58766.097 19.656 0.247 
filter ztfi
58706.161 18.924 0.054 
58712.221 19.049 0.069 
