ZTF19acbqzvu 0.06452651 325.984178 33.573819
filter ztfg
58757.166 20.382 0.087 
58757.378 20.336 0.139 
58758.207 20.163 0.081 
58760.191 19.742 0.057 
58761.190 19.710 0.076 
58762.190 19.423 0.059 
58762.265 19.470 0.059 
58762.265 19.427 0.052 
58762.266 19.346 0.062 
58762.266 19.447 0.064 
58763.191 19.168 0.041 
58764.277 19.011 0.051 
58765.286 18.877 0.042 
58765.286 18.892 0.044 
58765.287 18.789 0.042 
58765.287 18.914 0.049 
58766.194 18.719 0.053 
58766.259 18.735 0.052 
58766.260 18.747 0.051 
58766.260 18.719 0.054 
58766.260 18.737 0.061 
58768.297 18.544 0.080 
58768.298 18.630 0.077 
58768.301 18.543 0.072 
58768.301 18.519 0.065 
58769.198 18.411 0.049 
58771.204 18.407 0.053 
58771.204 18.402 0.051 
58771.205 18.443 0.050 
58771.205 18.544 0.056 
58772.125 18.455 0.033 
58772.201 18.401 0.043 
58772.201 18.394 0.044 
58773.123 18.320 0.018 
58776.188 18.443 0.019 
58779.187 18.774 0.021 
58779.187 18.638 0.017 
58779.191 18.648 0.022 
58779.191 18.625 0.020 
58781.190 18.862 0.045 
58781.190 18.812 0.053 
58781.191 18.914 0.048 
58781.191 18.928 0.053 
58782.225 19.033 0.032 
58782.225 18.909 0.025 
58783.122 18.942 0.026 
58783.122 18.914 0.026 
58783.190 19.045 0.031 
58783.191 19.001 0.029 
58785.227 19.040 0.035 
58791.144 19.861 0.100 
58791.153 19.798 0.075 
58791.153 19.749 0.074 
58791.154 19.527 0.073 
58791.154 19.878 0.105 
58791.156 19.818 0.095 
58791.156 19.932 0.101 
58792.202 19.649 0.081 
58794.156 19.734 0.099 
58794.156 20.145 0.123 
58794.157 19.909 0.111 
58794.157 19.777 0.104 
58794.158 19.888 0.118 
58794.158 20.101 0.133 
58794.159 19.727 0.087 
58795.129 20.153 0.153 
58795.141 19.813 0.144 
58795.162 19.982 0.142 
58795.162 19.986 0.133 
58795.164 20.086 0.173 
58795.164 19.811 0.148 
58795.164 19.989 0.154 
58796.160 20.183 0.198 
58796.160 20.040 0.170 
58796.161 20.021 0.174 
58796.161 19.976 0.162 
58796.162 20.147 0.184 
58796.162 20.028 0.188 
58797.150 20.258 0.184 
58797.180 20.082 0.172 
58797.182 20.394 0.237 
58797.182 20.222 0.198 
58797.183 20.279 0.244 
58797.183 20.338 0.268 
58797.183 20.043 0.184 
58798.143 20.027 0.166 
58804.175 20.662 0.235 
58811.072 20.724 0.237 
58811.080 21.049 0.219 
58811.081 20.836 0.174 
filter ztfr
58757.222 20.464 0.123 
58757.251 20.262 0.104 
58757.288 20.654 0.151 
58758.171 20.260 0.116 
58760.163 19.748 0.059 
58760.267 19.754 0.057 
58761.162 19.682 0.076 
58762.162 19.367 0.059 
58763.163 19.196 0.049 
58763.254 19.195 0.054 
58766.120 18.804 0.057 
58769.116 18.628 0.049 
58770.245 18.373 0.036 
58770.271 18.488 0.048 
58770.271 18.510 0.057 
58771.281 18.461 0.052 
58771.281 18.430 0.056 
58774.265 18.440 0.049 
58774.265 18.486 0.049 
58775.206 18.333 0.016 
58776.196 18.456 0.030 
58779.211 18.429 0.024 
58779.211 18.517 0.019 
58779.249 18.512 0.026 
58779.250 18.474 0.026 
58782.191 18.621 0.027 
58782.191 18.582 0.024 
58783.096 18.634 0.035 
58785.236 18.716 0.027 
58785.237 18.772 0.028 
58787.194 18.883 0.052 
58787.195 18.850 0.052 
58788.225 18.951 0.051 
58789.223 18.968 0.047 
58790.125 19.052 0.049 
58790.125 19.008 0.054 
58790.183 18.906 0.047 
58790.183 18.887 0.045 
58791.113 18.968 0.038 
58792.133 18.989 0.040 
58792.140 18.913 0.043 
58792.141 18.976 0.040 
58792.143 19.164 0.066 
58792.143 19.010 0.056 
58794.109 19.014 0.055 
58795.088 18.958 0.044 
58797.124 19.104 0.072 
58798.207 19.182 0.068 
58799.216 19.142 0.081 
58799.217 19.346 0.120 
58800.268 19.064 0.086 
58804.215 19.536 0.144 
58814.142 19.885 0.163 
58814.142 20.166 0.234 
58833.076 20.412 0.162 
58837.074 20.492 0.188 
58838.099 20.252 0.162 
