ZTF19aarlefl 0.03712053 240.406628 16.435978
filter ztfg
58592.454 19.450 0.156 
58596.461 17.550 0.015 
58598.498 17.155 0.008 
58599.249 17.004 0.005 
58600.391 16.877 0.004 
58608.294 16.639 0.004 
58616.277 17.006 0.007 
58619.275 17.263 0.024 
58632.341 18.506 0.017 
58635.215 18.728 0.015 
58644.210 19.337 0.041 
58645.224 19.293 0.055 
58650.193 19.542 0.135 
58657.212 19.630 0.042 
58660.208 19.676 0.035 
58663.211 19.543 0.041 
58666.210 19.745 0.049 
filter ztfr
58599.447 17.124 0.004 
58605.378 16.704 0.005 
58608.339 16.709 0.006 
58612.336 16.735 0.004 
58616.359 16.982 0.006 
58632.303 17.504 0.008 
58635.290 17.550 0.008 
58638.292 17.743 0.008 
58644.272 18.089 0.014 
58647.253 18.281 0.025 
58650.254 18.352 0.037 
58653.209 18.520 0.030 
58657.254 18.691 0.024 
58660.232 18.734 0.019 
58663.190 18.802 0.032 
58666.257 18.946 0.023 
58669.183 19.036 0.031 
filter ztfi
58607.285 17.382 0.012 
58612.331 17.555 0.013 
58616.335 17.792 0.018 
58627.437 18.045 0.027 
58633.273 17.889 0.017 
58633.288 17.912 0.018 
58637.286 17.929 0.017 
58641.268 18.072 0.022 
58645.255 18.508 0.042 
58652.253 18.790 0.070 
58657.188 18.986 0.045 
58661.188 19.234 0.065 
58665.188 19.228 0.054 
58669.294 19.509 0.087 
