ZTF18aczdetm 0.02872399 194.195822 79.925967
filter ztfg
58472.471 18.385 0.059 
58472.472 18.398 0.043 
58476.552 17.237 0.015 
58476.553 17.224 0.016 
58480.507 16.756 0.012 
58480.509 16.728 0.008 
58487.493 16.558 0.005 
58487.494 16.562 0.004 
58491.463 16.727 0.011 
58491.463 16.761 0.013 
58494.490 16.872 0.005 
58494.515 16.857 0.007 
58503.555 17.725 0.032 
58505.435 17.954 0.065 
58506.486 17.898 0.041 
58508.551 18.194 0.043 
58511.457 18.343 0.025 
58524.432 19.241 0.058 
58534.298 19.283 0.218 
58534.299 19.404 0.237 
58539.236 19.389 0.073 
58539.286 19.159 0.078 
58540.367 19.657 0.056 
58540.370 19.665 0.051 
58540.382 19.605 0.066 
58540.383 19.552 0.057 
58540.404 19.436 0.067 
58541.240 19.509 0.131 
58541.266 19.932 0.216 
58543.301 19.608 0.105 
58543.302 19.563 0.082 
58543.306 19.635 0.066 
58546.247 19.607 0.113 
58546.259 18.984 0.095 
58546.264 19.577 0.073 
58546.266 19.745 0.071 
58547.276 19.658 0.083 
58547.322 19.594 0.053 
58547.349 19.802 0.059 
58547.349 19.672 0.060 
58556.349 19.818 0.126 
58556.354 19.926 0.131 
58556.362 19.883 0.119 
58557.322 20.202 0.214 
58557.324 20.160 0.217 
58558.387 20.077 0.184 
58558.391 20.180 0.171 
58558.409 19.859 0.119 
58558.414 20.026 0.135 
58558.430 19.939 0.118 
58558.431 19.836 0.106 
58559.323 19.901 0.173 
58559.324 19.836 0.147 
58559.339 20.158 0.179 
58559.343 19.661 0.129 
58560.199 19.798 0.189 
58560.213 19.785 0.149 
58560.214 19.841 0.173 
58560.217 19.934 0.205 
58560.243 19.910 0.181 
58560.246 20.024 0.210 
58561.251 19.699 0.208 
58561.251 19.843 0.277 
58561.278 19.559 0.196 
58561.280 19.910 0.286 
58561.302 19.857 0.250 
58561.305 20.009 0.268 
filter ztfr
58472.421 18.437 0.040 
58472.446 18.415 0.033 
58476.481 17.297 0.014 
58476.505 17.311 0.015 
58476.506 17.296 0.014 
58480.554 16.840 0.010 
58481.513 16.779 0.007 
58487.536 16.662 0.007 
58487.539 16.653 0.005 
58494.448 16.942 0.006 
58502.513 17.430 0.023 
58503.487 17.403 0.040 
58508.464 17.442 0.018 
58509.488 17.497 0.021 
58511.403 17.565 0.021 
58524.449 18.328 0.024 
58539.342 18.821 0.069 
58539.343 18.763 0.058 
58540.272 18.897 0.052 
58540.297 18.886 0.054 
58540.323 18.734 0.050 
58540.327 18.798 0.062 
58540.350 18.896 0.046 
58540.351 18.856 0.025 
58541.518 18.870 0.036 
58543.250 18.976 0.075 
58543.346 18.979 0.058 
58543.349 18.947 0.056 
58547.200 19.200 0.062 
58547.305 19.035 0.032 
58547.472 19.090 0.037 
58547.504 19.079 0.048 
58547.504 19.049 0.037 
58556.199 19.492 0.157 
58556.220 19.357 0.087 
58557.219 19.530 0.176 
58557.220 19.230 0.113 
58557.246 19.452 0.134 
58557.259 19.488 0.167 
58558.273 19.544 0.138 
58558.294 19.701 0.146 
58558.320 19.381 0.097 
58558.321 19.503 0.123 
58558.345 19.364 0.092 
58558.363 19.525 0.106 
58559.215 19.626 0.118 
58559.216 19.342 0.088 
58559.234 19.633 0.107 
58559.236 19.340 0.085 
58559.263 19.459 0.095 
58559.277 19.517 0.105 
58559.279 19.554 0.109 
58560.334 19.428 0.100 
58560.347 19.705 0.117 
58560.350 19.442 0.090 
58560.351 19.309 0.089 
58560.366 19.462 0.096 
58560.368 19.514 0.096 
58560.385 19.478 0.102 
58561.184 19.216 0.137 
58561.352 19.478 0.137 
58561.367 19.857 0.170 
filter ztfi
58547.425 19.426 0.078 
58561.452 19.292 0.290 
