ZTF19aafmwhv 0.07235779 188.053411 24.499474
filter ztfg
58509.532 20.571 0.267 
58511.481 20.155 0.084 
58511.492 19.980 0.097 
58524.425 18.148 0.015 
58526.457 18.166 0.022 
58526.459 18.475 0.073 
58534.303 18.594 0.129 
58540.358 19.098 0.024 
58543.297 19.342 0.038 
58546.289 19.547 0.061 
58546.290 19.543 0.060 
58559.316 20.907 0.288 
58560.275 20.576 0.270 
58567.276 20.874 0.170 
58568.255 20.898 0.182 
58573.299 21.270 0.268 
58575.290 21.073 0.147 
58580.256 20.931 0.172 
58580.257 20.944 0.176 
58581.298 21.452 0.172 
58586.259 21.460 0.312 
58587.331 20.878 0.184 
filter ztfr
58514.435 19.332 0.044 
58522.530 18.396 0.017 
58522.531 18.424 0.019 
58524.468 18.383 0.012 
58526.486 18.333 0.041 
58534.377 18.578 0.103 
58534.378 18.709 0.119 
58540.355 19.087 0.022 
58543.340 19.038 0.043 
58547.310 19.156 0.028 
58557.396 19.437 0.060 
58558.338 19.527 0.070 
58559.288 19.520 0.057 
58560.357 19.716 0.080 
58560.357 19.498 0.107 
58561.339 19.705 0.109 
58567.318 19.943 0.076 
58568.278 20.012 0.053 
58573.257 20.237 0.079 
58580.280 20.535 0.088 
58580.281 20.550 0.082 
58581.256 20.433 0.089 
58582.252 20.606 0.094 
58583.276 20.417 0.136 
58584.316 20.715 0.131 
58585.310 20.408 0.098 
58586.233 20.761 0.145 
58586.249 20.544 0.109 
58587.275 20.715 0.191 
58588.341 20.471 0.227 
filter ztfi
58547.437 19.676 0.079 
58556.416 19.785 0.129 
58558.303 19.607 0.161 
58560.300 19.566 0.112 
58573.354 20.303 0.284 
58581.276 20.907 0.177 
