ZTF18aahatvc 0.07784651 230.519091 30.048732
filter ztfg
58970.278 20.472 0.112 
58970.297 20.342 0.100 
58970.311 20.733 0.150 
58971.313 19.637 0.068 
58971.422 19.706 0.046 
58972.257 19.404 0.061 
58972.287 19.489 0.061 
58973.233 19.257 0.086 
58973.255 19.032 0.078 
58974.452 18.915 0.062 
58975.253 18.677 0.059 
58975.273 18.706 0.070 
58978.384 18.251 0.040 
58979.244 18.224 0.020 
58980.405 18.184 0.026 
58981.297 18.168 0.016 
58985.309 18.112 0.011 
58991.304 18.195 0.012 
58994.267 18.307 0.011 
58997.227 18.574 0.016 
58999.245 18.780 0.045 
59000.277 18.761 0.036 
59009.258 19.657 0.078 
59012.298 19.871 0.045 
59016.204 20.151 0.057 
59019.258 20.357 0.075 
59025.234 20.324 0.073 
59028.204 20.536 0.131 
59029.188 20.863 0.283 
59034.198 20.552 0.223 
59040.234 20.851 0.105 
59043.216 21.121 0.148 
59044.197 21.001 0.146 
59045.254 20.947 0.130 
59046.226 21.066 0.133 
59047.258 20.656 0.110 
59048.257 20.852 0.129 
59049.195 21.373 0.162 
59050.206 20.808 0.119 
filter ztfr
58970.362 20.341 0.091 
58970.393 20.596 0.116 
58970.399 20.515 0.090 
58971.365 19.979 0.077 
58971.381 19.921 0.077 
58971.382 19.802 0.074 
58972.381 19.541 0.061 
58972.404 19.520 0.087 
58972.405 19.617 0.091 
58973.307 19.290 0.061 
58973.330 19.377 0.073 
58973.331 19.356 0.064 
58974.278 19.027 0.059 
58974.319 19.111 0.071 
58975.384 18.843 0.061 
58976.304 18.719 0.076 
58976.332 18.547 0.080 
58979.300 18.490 0.034 
58980.268 18.303 0.013 
58981.253 18.274 0.015 
58985.276 18.084 0.013 
58991.251 18.110 0.011 
58998.271 18.445 0.015 
59009.229 18.704 0.036 
59012.256 18.966 0.019 
59016.239 19.025 0.036 
59019.234 19.112 0.027 
59022.234 19.177 0.027 
59028.216 19.629 0.081 
59031.217 19.709 0.089 
59034.315 19.826 0.133 
59037.194 19.805 0.101 
59040.200 19.912 0.053 
59043.253 20.097 0.068 
59044.218 20.116 0.070 
59045.224 20.114 0.060 
59046.195 20.259 0.077 
59047.218 20.057 0.060 
59048.195 20.347 0.084 
59050.260 20.200 0.093 
59051.206 20.135 0.080 
filter ztfi
58970.345 20.770 0.244 
58971.315 20.839 0.310 
58971.346 20.112 0.137 
58972.294 19.863 0.138 
58972.347 19.844 0.121 
58973.388 19.573 0.128 
58973.407 19.863 0.137 
