ZTF19abowcic 0.08266415 268.409478 60.840266
filter ztfg
58702.312 20.997 0.149 
58703.312 20.408 0.081 
58704.308 20.036 0.098 
58704.386 20.230 0.159 
58705.227 19.969 0.087 
58705.411 19.688 0.073 
58706.180 19.588 0.064 
58706.229 19.528 0.059 
58707.226 19.334 0.073 
58707.406 19.335 0.079 
58708.227 19.261 0.072 
58708.344 19.180 0.084 
58708.392 19.026 0.077 
58708.428 19.275 0.107 
58709.160 19.200 0.056 
58709.179 18.953 0.056 
58709.227 18.999 0.052 
58710.160 18.913 0.047 
58710.211 18.950 0.058 
58710.226 18.972 0.059 
58711.165 18.943 0.040 
58711.210 18.912 0.041 
58711.249 18.943 0.050 
58711.263 18.856 0.050 
58712.160 18.802 0.024 
58712.184 18.795 0.035 
58712.201 18.831 0.037 
58714.164 18.729 0.019 
58714.211 18.714 0.026 
58714.226 18.784 0.029 
58715.296 18.761 0.030 
58716.158 18.685 0.017 
58716.176 18.778 0.019 
58716.316 18.710 0.029 
58717.250 18.762 0.020 
58717.296 18.714 0.025 
58718.167 18.786 0.020 
58718.187 18.808 0.018 
58718.316 18.804 0.030 
58718.354 18.746 0.040 
58718.362 18.789 0.047 
58719.249 18.861 0.040 
58719.297 18.822 0.030 
58719.313 18.782 0.046 
58719.353 18.970 0.060 
58719.362 18.934 0.061 
58720.165 18.770 0.023 
58720.184 18.843 0.020 
58720.315 18.868 0.026 
58720.354 18.847 0.048 
58720.362 18.870 0.034 
58722.295 19.039 0.028 
58722.353 18.973 0.042 
58722.362 18.955 0.031 
58723.317 19.072 0.028 
58723.353 19.116 0.038 
58723.361 19.038 0.033 
58724.317 19.119 0.037 
58724.355 19.091 0.057 
58724.363 19.160 0.047 
58725.183 19.172 0.029 
58725.199 19.139 0.033 
58725.293 19.137 0.029 
58725.354 19.171 0.050 
58725.363 19.224 0.047 
58726.295 19.228 0.036 
58726.353 19.321 0.068 
58726.362 19.312 0.051 
58727.164 19.444 0.034 
58727.175 19.248 0.025 
58727.179 19.341 0.030 
58727.271 19.279 0.034 
58727.316 19.299 0.039 
58727.353 19.265 0.058 
58727.361 19.397 0.054 
58728.180 19.497 0.040 
58730.293 19.594 0.064 
58730.362 19.701 0.086 
58732.154 19.670 0.055 
58732.182 19.851 0.068 
58732.195 19.687 0.060 
58732.196 19.817 0.059 
58732.292 19.742 0.057 
58732.354 19.903 0.110 
58732.362 19.916 0.092 
58733.194 20.046 0.091 
58733.291 19.808 0.091 
58733.308 19.828 0.085 
58733.311 19.846 0.092 
