ZTF19aapqrsh 0.023423 304.298869 5.27782
filter ztfg
58593.484 19.374 0.132 
58607.423 19.813 0.070 
58617.461 19.813 0.060 
58633.442 20.018 0.081 
58636.470 20.145 0.073 
58642.418 20.306 0.084 
58645.421 20.117 0.079 
58648.444 20.340 0.132 
filter ztfr
58582.441 18.492 0.042 
58588.420 18.495 0.050 
58593.441 18.859 0.088 
58601.488 19.176 0.057 
58607.385 19.177 0.049 
58633.423 20.142 0.097 
58636.405 20.181 0.093 
58639.402 20.365 0.119 
58642.472 20.346 0.115 
58645.469 20.231 0.106 
58648.473 20.534 0.171 
