ZTF18abdfwur 0.07973917 245.179719 65.639153
filter ztfg
58291.342 21.304 0.229 
58293.347 20.941 0.285 
58293.348 21.182 0.292 
58294.221 20.900 0.245 
58294.222 21.000 0.267 
58294.369 21.025 0.270 
58296.183 20.284 0.291 
58297.245 19.842 0.132 
58297.245 20.056 0.166 
58298.200 19.740 0.111 
58298.201 19.803 0.134 
58298.222 19.545 0.102 
58298.222 19.716 0.115 
58298.236 19.679 0.113 
58298.236 19.559 0.095 
58299.184 19.531 0.061 
58299.184 19.481 0.048 
58299.203 19.580 0.071 
58299.203 19.554 0.067 
58299.204 19.412 0.063 
58299.225 19.487 0.071 
58299.225 19.371 0.061 
58300.310 19.312 0.063 
58301.264 19.103 0.045 
58301.284 19.118 0.047 
58301.308 19.146 0.042 
58302.199 18.953 0.026 
58303.413 18.725 0.041 
58304.203 18.681 0.020 
58304.220 18.696 0.018 
58304.302 18.839 0.024 
58305.202 18.687 0.024 
58305.202 18.614 0.024 
58305.202 18.591 0.022 
58305.224 18.637 0.018 
58305.224 18.649 0.019 
58305.306 18.622 0.021 
58305.307 18.658 0.020 
58306.308 18.627 0.025 
58306.324 18.515 0.014 
58306.324 18.518 0.018 
58306.325 18.567 0.018 
58307.216 18.437 0.013 
58307.216 18.509 0.016 
58307.242 18.436 0.013 
58307.242 18.493 0.017 
58307.324 18.519 0.016 
58307.325 18.444 0.015 
58308.199 18.385 0.016 
58308.200 18.432 0.017 
58308.216 18.441 0.014 
58308.387 18.408 0.022 
58311.241 18.421 0.017 
58311.346 18.425 0.017 
58312.332 18.500 0.017 
58312.333 18.487 0.017 
58312.334 18.459 0.019 
58312.347 18.474 0.019 
58312.365 18.467 0.019 
58314.325 18.606 0.024 
58314.364 18.619 0.023 
58315.387 18.634 0.031 
58317.369 18.884 0.053 
58318.391 18.853 0.029 
58318.392 18.842 0.022 
58318.393 18.850 0.023 
58318.393 18.875 0.029 
58318.405 18.871 0.032 
58318.406 18.804 0.023 
58319.175 19.056 0.066 
58319.176 19.083 0.057 
58319.199 19.083 0.063 
58319.200 18.971 0.048 
58320.178 19.012 0.046 
58320.178 19.053 0.037 
58320.199 19.016 0.033 
58320.199 19.006 0.047 
58320.408 18.939 0.046 
58320.408 18.897 0.035 
58321.187 19.205 0.079 
58321.187 19.070 0.049 
58321.193 19.246 0.077 
58321.193 19.134 0.063 
58321.388 19.178 0.033 
58321.410 19.120 0.037 
58321.411 19.031 0.028 
58321.412 19.118 0.034 
58322.177 19.163 0.046 
58322.178 19.271 0.065 
58322.198 19.217 0.047 
58322.198 19.186 0.068 
58322.225 19.250 0.046 
58322.226 19.239 0.062 
58323.280 19.366 0.064 
58323.280 19.348 0.088 
58323.388 19.152 0.086 
58323.388 19.174 0.066 
58323.408 19.289 0.080 
58323.409 19.334 0.066 
