ZTF18abakjgq 0.0509526 328.078968 44.24405
filter ztfg
58280.456 21.192 0.153 
58281.434 21.109 0.148 
58282.427 20.472 0.093 
58283.456 20.248 0.084 
58285.452 19.520 0.033 
58286.431 19.522 0.046 
58287.429 19.271 0.034 
58287.429 19.222 0.036 
58288.434 19.140 0.046 
58289.420 18.980 0.026 
58290.448 18.895 0.021 
58290.449 18.923 0.023 
58291.423 18.789 0.019 
58293.446 18.736 0.017 
58293.455 18.691 0.019 
58294.456 18.629 0.016 
58296.466 18.717 0.045 
58296.466 18.682 0.040 
58297.473 18.606 0.056 
58298.473 18.802 0.078 
58299.471 18.739 0.058 
58300.474 18.703 0.047 
58301.470 18.860 0.048 
58302.453 18.869 0.042 
58302.453 18.809 0.049 
58302.480 18.893 0.069 
58303.442 18.769 0.029 
58304.447 18.864 0.026 
58305.454 19.045 0.039 
58305.474 18.920 0.036 
58307.449 19.156 0.026 
58307.478 19.207 0.031 
58307.479 19.179 0.030 
58310.367 19.380 0.038 
58311.361 19.479 0.040 
58311.362 19.498 0.035 
58312.464 19.551 0.047 
58313.446 19.651 0.043 
58314.384 19.853 0.056 
58315.401 19.886 0.051 
58316.407 19.857 0.059 
58317.381 20.135 0.102 
58318.428 20.000 0.047 
58319.405 20.185 0.059 
58320.454 20.107 0.076 
58320.455 20.337 0.071 
58321.431 20.250 0.059 
58322.438 20.415 0.070 
58323.434 20.643 0.111 
58323.435 20.382 0.073 
58324.456 20.460 0.137 
58326.474 20.130 0.213 
58329.433 20.227 0.140 
58329.433 20.986 0.253 
58336.288 21.592 0.190 
58336.289 21.511 0.164 
58336.321 21.302 0.144 
58348.360 21.331 0.186 
58349.374 21.544 0.187 
58350.354 21.635 0.185 
filter ztfr
58278.468 21.033 0.169 
58281.450 20.438 0.103 
58282.454 20.076 0.082 
58283.476 19.904 0.101 
58285.411 19.333 0.039 
58286.478 19.129 0.055 
58287.446 19.023 0.026 
58288.456 18.953 0.045 
58289.453 18.749 0.026 
58290.472 18.756 0.024 
58290.473 18.653 0.024 
58291.473 18.635 0.023 
58292.470 18.586 0.017 
58293.474 18.525 0.017 
58293.475 18.596 0.027 
58294.470 18.406 0.016 
58296.368 18.394 0.039 
58296.369 18.427 0.040 
58297.436 18.490 0.044 
58298.446 18.470 0.060 
58299.432 18.454 0.047 
58300.411 18.374 0.028 
58300.412 18.411 0.030 
58300.433 18.385 0.032 
58301.425 18.353 0.032 
58301.426 18.416 0.032 
58301.426 18.448 0.033 
58301.427 18.506 0.040 
58301.451 18.383 0.031 
58303.360 18.415 0.021 
58304.399 18.452 0.019 
58305.403 18.628 0.045 
58305.425 18.554 0.027 
58307.411 18.641 0.020 
58310.424 18.980 0.048 
58312.429 18.898 0.027 
58313.413 18.990 0.026 
58314.436 19.001 0.027 
58315.360 19.050 0.033 
58316.446 19.061 0.025 
58318.361 19.029 0.026 
58319.353 19.152 0.046 
58320.387 19.079 0.031 
58320.388 18.989 0.034 
58321.465 19.135 0.032 
58322.403 19.129 0.029 
58323.468 19.116 0.031 
58323.474 19.008 0.027 
58324.478 19.124 0.054 
58325.471 19.020 0.046 
58326.396 19.276 0.067 
58326.396 19.202 0.061 
58326.415 19.065 0.061 
58326.415 19.303 0.076 
58327.387 19.219 0.061 
58327.387 19.227 0.062 
58327.400 19.260 0.083 
58328.365 19.352 0.074 
58328.367 19.339 0.084 
58328.379 19.078 0.065 
58329.363 19.127 0.054 
58330.381 19.258 0.065 
58330.414 19.352 0.051 
58330.414 19.540 0.062 
58332.340 19.460 0.056 
58333.336 19.454 0.049 
58334.359 19.596 0.070 
58335.357 19.695 0.067 
58335.358 19.650 0.046 
58336.346 19.705 0.048 
58336.357 19.689 0.045 
58336.358 19.774 0.054 
58337.346 19.827 0.053 
58338.339 19.795 0.060 
58342.342 19.963 0.065 
58343.345 20.031 0.060 
58344.427 20.119 0.071 
58345.338 20.206 0.080 
58345.353 20.162 0.067 
58346.387 20.158 0.077 
58347.410 20.080 0.068 
58349.324 20.160 0.072 
58350.387 20.299 0.072 
58351.378 20.665 0.132 
58351.379 20.228 0.066 
58352.323 20.288 0.132 
58353.312 20.285 0.099 
58353.414 20.542 0.168 
58353.469 20.402 0.088 
58354.286 20.204 0.111 
58354.295 20.466 0.169 
58354.318 20.188 0.117 
58354.399 20.268 0.146 
58354.400 20.905 0.267 
58355.298 20.377 0.150 
58355.309 20.242 0.114 
58355.434 20.250 0.147 
58356.310 20.377 0.166 
58356.377 20.071 0.188 
58356.466 20.361 0.267 
58357.325 20.381 0.171 
58357.358 20.272 0.165 
58358.277 20.334 0.152 
58359.303 20.100 0.159 
58359.333 20.164 0.154 
58359.346 20.231 0.134 
58360.306 20.600 0.159 
58360.311 20.106 0.142 
58361.277 20.576 0.132 
58361.323 20.533 0.131 
58362.322 20.636 0.158 
58363.268 20.548 0.151 
