ZTF20abjapav 0.03373047 241.847242 13.892683
filter ztfg
59027.228 20.673 0.140 
59027.229 20.718 0.163 
59032.362 19.232 0.108 
59038.231 19.875 0.092 
59041.211 20.212 0.105 
59044.195 20.679 0.132 
59047.256 20.803 0.137 
59048.255 21.072 0.153 
59050.190 20.785 0.149 
59050.191 21.011 0.166 
59053.191 21.235 0.158 
filter ztfr
59029.214 19.468 0.099 
59032.248 18.758 0.112 
59035.316 18.692 0.075 
59038.212 18.708 0.033 
59041.232 18.792 0.028 
59044.211 19.115 0.071 
59047.213 19.496 0.052 
59048.191 19.493 0.193 
59050.253 19.728 0.094 
59051.191 19.774 0.073 
59054.193 19.904 0.090 
59056.191 20.112 0.120 
59057.171 20.478 0.161 
59060.209 20.380 0.303 
filter ztfi
59029.189 19.634 0.204 
59034.268 18.926 0.093 
59038.299 18.718 0.066 
59042.252 18.984 0.067 
59047.188 19.477 0.155 
59051.252 20.055 0.190 
59055.252 20.191 0.190 
59060.232 20.393 0.297 
