ZTF20abwynwj 0.06345664 19.459858 21.263107
filter ztfg
59093.400 18.754 0.070 
59093.435 18.847 0.081 
59094.494 18.753 0.094 
59095.343 18.565 0.085 
59099.393 18.472 0.060 
59106.399 18.679 0.036 
59107.372 18.694 0.029 
59107.373 18.724 0.031 
59109.322 18.796 0.035 
59109.374 18.784 0.040 
59111.370 19.034 0.034 
59111.372 19.051 0.030 
59112.316 19.135 0.029 
59112.329 19.060 0.026 
59113.389 19.240 0.033 
59114.323 19.343 0.036 
59114.325 19.293 0.033 
59115.422 19.384 0.038 
59115.425 19.527 0.042 
59116.266 19.498 0.049 
59117.286 19.501 0.058 
59117.304 19.623 0.050 
59119.338 19.592 0.082 
59119.340 19.924 0.111 
59120.285 19.937 0.151 
59120.285 19.702 0.118 
59121.306 19.605 0.117 
59121.306 19.853 0.136 
59122.281 19.976 0.246 
59130.364 20.595 0.150 
59131.333 20.387 0.154 
59136.359 20.846 0.128 
59140.297 21.108 0.172 
filter ztfr
59093.374 18.680 0.051 
59093.395 18.826 0.054 
59094.362 18.613 0.083 
59094.374 18.930 0.102 
59094.399 18.718 0.089 
59095.385 18.640 0.069 
59095.385 18.785 0.094 
59095.450 18.491 0.053 
59096.362 18.482 0.046 
59096.362 18.534 0.047 
59099.338 18.356 0.038 
59102.418 18.355 0.075 
59106.377 18.381 0.026 
59106.379 18.472 0.027 
59108.389 18.576 0.027 
59109.391 18.557 0.026 
59109.395 18.580 0.029 
59109.409 18.545 0.030 
59109.420 18.604 0.026 
59112.362 18.791 0.026 
59112.363 18.677 0.020 
59112.377 18.793 0.020 
59112.385 18.732 0.021 
59113.302 18.877 0.029 
59113.326 18.870 0.028 
59115.306 18.907 0.028 
59115.317 18.970 0.032 
59115.331 18.891 0.036 
59115.379 18.929 0.027 
59116.359 18.975 0.025 
59116.361 19.040 0.025 
59117.354 19.090 0.026 
59117.375 18.979 0.024 
59118.262 19.034 0.039 
59118.281 19.039 0.043 
59118.352 19.088 0.030 
59118.353 19.004 0.025 
59123.314 19.140 0.122 
59126.315 19.139 0.110 
59126.365 19.215 0.101 
59127.392 19.073 0.107 
59128.259 19.274 0.083 
59129.265 19.265 0.055 
59130.261 19.304 0.050 
59134.311 19.733 0.072 
59134.329 19.725 0.068 
59136.308 19.766 0.061 
59136.329 19.836 0.055 
59138.304 19.848 0.059 
59138.322 19.761 0.073 
59140.245 19.996 0.064 
59140.262 20.028 0.087 
59142.287 20.214 0.089 
59144.236 20.244 0.079 
59144.239 20.182 0.074 
59149.207 19.756 0.225 
59150.276 20.153 0.181 
59151.234 20.401 0.288 
59153.378 20.048 0.257 
59155.265 20.159 0.179 
59158.215 20.541 0.176 
59164.308 20.447 0.179 
59166.352 20.592 0.172 
59168.144 20.952 0.208 
59169.292 20.842 0.184 
59170.144 20.857 0.185 
59172.152 20.746 0.163 
59178.268 20.760 0.277 
filter ztfi
59114.385 19.412 0.076 
59119.309 19.574 0.102 
59121.270 19.415 0.125 
