ZTF20actfoxr 0.05941539 72.974689 13.099634
filter ztfg
59175.309 20.294 0.125 
59176.367 20.075 0.061 
59176.368 20.133 0.061 
59177.393 19.777 0.054 
59179.432 19.303 0.073 
59179.433 19.438 0.088 
59181.211 19.044 0.119 
59181.212 19.346 0.154 
59185.427 18.984 0.113 
59185.428 19.080 0.137 
59187.365 19.210 0.092 
59187.366 19.036 0.080 
59188.408 19.090 0.058 
59189.286 19.182 0.044 
59189.300 19.164 0.045 
59192.295 19.413 0.074 
59192.311 19.373 0.100 
59193.325 19.416 0.030 
59194.275 19.572 0.057 
59194.279 19.678 0.061 
59195.278 19.626 0.058 
59196.327 19.742 0.065 
59196.329 19.752 0.070 
59198.325 20.090 0.087 
59198.326 20.064 0.071 
59199.329 20.099 0.085 
59200.193 20.359 0.122 
59203.306 20.573 0.186 
59205.277 20.490 0.127 
filter ztfr
59176.332 19.826 0.064 
59176.333 19.594 0.052 
59179.333 19.065 0.041 
59179.346 19.325 0.093 
59181.294 18.948 0.077 
59181.295 18.964 0.068 
59185.342 18.828 0.064 
59185.343 18.770 0.049 
59187.408 18.934 0.081 
59187.409 18.777 0.070 
59188.296 18.839 0.034 
59189.240 18.810 0.035 
59189.354 18.841 0.028 
59190.200 18.875 0.030 
59193.278 19.014 0.026 
59194.304 19.237 0.042 
59194.304 19.183 0.036 
59195.331 19.331 0.085 
59196.263 19.283 0.081 
59196.264 19.146 0.073 
59198.237 19.440 0.103 
59198.238 19.647 0.117 
59199.242 19.501 0.084 
59200.258 19.483 0.046 
59200.266 19.484 0.043 
59203.250 19.426 0.068 
59205.212 19.544 0.054 
59221.211 20.490 0.111 
59223.236 20.442 0.109 
59225.177 20.623 0.129 
59227.257 20.821 0.137 
59231.191 20.685 0.236 
