ZTF19aanxgrz 0.027362 268.958376 62.612629
filter ztfg
58569.412 19.765 0.166 
58573.388 18.229 0.024 
58573.477 18.306 0.016 
58573.478 18.291 0.015 
58573.491 18.261 0.018 
58581.334 17.207 0.003 
58581.474 17.190 0.008 
58584.336 17.316 0.005 
58584.468 17.314 0.007 
58587.450 17.595 0.011 
58592.468 18.192 0.040 
58592.487 18.327 0.040 
58593.475 18.459 0.058 
58593.493 18.521 0.059 
58593.510 18.549 0.068 
58594.278 18.639 0.073 
58596.448 18.890 0.042 
58596.476 18.838 0.037 
58596.477 18.794 0.037 
58596.492 18.798 0.044 
58600.407 19.207 0.026 
58606.444 19.697 0.040 
58606.467 19.645 0.040 
58606.486 19.778 0.046 
58608.434 19.589 0.072 
58612.393 19.883 0.048 
58612.404 19.959 0.052 
58616.442 20.021 0.067 
58616.475 19.999 0.059 
58616.491 19.937 0.136 
58617.400 19.991 0.081 
58617.433 19.994 0.057 
58617.451 20.039 0.052 
58628.450 20.399 0.154 
58633.453 20.251 0.086 
58639.423 20.625 0.102 
58645.431 20.840 0.154 
58645.451 20.688 0.128 
58646.329 20.318 0.126 
58646.412 20.457 0.120 
58646.431 20.257 0.142 
58647.352 20.676 0.188 
58647.361 20.823 0.214 
58647.386 20.564 0.161 
58648.351 20.734 0.246 
58648.352 21.076 0.307 
58649.355 20.646 0.250 
58649.362 20.420 0.223 
58650.447 20.337 0.208 
filter ztfr
58568.495 20.300 0.188 
58568.517 20.168 0.170 
58569.382 19.812 0.138 
58573.430 18.121 0.023 
58573.451 18.210 0.029 
58581.419 17.072 0.005 
58581.451 16.975 0.009 
58584.410 17.079 0.011 
58584.418 17.094 0.004 
58591.429 17.470 0.022 
58592.371 17.505 0.030 
58592.409 17.462 0.023 
58593.332 17.588 0.019 
58593.379 17.487 0.017 
58593.408 17.538 0.018 
58593.434 17.555 0.020 
58596.291 17.675 0.020 
58596.405 17.684 0.015 
58596.406 17.642 0.015 
58596.427 17.630 0.015 
58598.362 17.713 0.013 
58598.385 17.735 0.013 
58600.473 17.873 0.014 
58600.474 17.879 0.015 
58605.435 18.421 0.020 
58606.293 18.516 0.030 
58606.323 18.460 0.027 
58606.351 18.547 0.025 
58608.390 18.590 0.044 
58612.435 18.883 0.029 
58612.449 18.869 0.035 
58612.472 18.833 0.029 
58616.373 18.981 0.045 
58616.374 19.014 0.042 
58616.389 18.972 0.037 
58616.409 19.177 0.040 
58617.324 19.079 0.050 
58617.346 19.050 0.045 
58617.365 19.069 0.044 
58618.232 19.241 0.062 
58618.345 18.780 0.073 
58627.386 19.461 0.065 
58628.369 19.637 0.072 
58628.388 19.509 0.065 
58628.414 19.431 0.076 
58633.344 19.901 0.089 
58636.327 19.835 0.073 
58639.304 19.946 0.076 
58642.451 20.026 0.087 
58645.287 20.219 0.143 
58645.303 20.147 0.123 
58645.323 20.128 0.118 
58645.324 20.134 0.116 
58646.285 20.122 0.157 
58646.299 20.357 0.268 
58647.258 20.139 0.150 
58647.283 20.273 0.147 
58647.303 19.991 0.118 
58648.227 20.703 0.275 
58648.245 20.166 0.173 
58648.263 20.383 0.244 
58648.264 20.395 0.229 
58649.258 19.994 0.146 
58649.283 20.430 0.207 
58649.304 20.185 0.185 
58650.297 20.515 0.222 
58650.321 20.622 0.250 
58650.345 20.074 0.176 
58651.300 20.216 0.168 
58651.317 20.644 0.263 
58651.326 20.435 0.210 
58651.338 19.986 0.169 
filter ztfi
58573.342 18.546 0.055 
58587.349 17.673 0.024 
58591.327 17.848 0.046 
58596.389 17.820 0.025 
58605.476 18.449 0.043 
58616.347 19.009 0.057 
58627.449 19.477 0.078 
58636.306 19.906 0.118 
58640.305 20.063 0.126 
58644.243 20.233 0.180 
58648.298 20.445 0.225 
