ZTF18aahjafd 0.03588 198.274437 23.459355
filter ztfg
58227.296 17.693 0.011 
58227.297 17.685 0.012 
58229.291 17.643 0.010 
58230.334 17.641 0.009 
58230.335 17.661 0.009 
58232.170 17.632 0.031 
58233.243 17.676 0.018 
58234.190 17.677 0.048 
58234.251 17.804 0.048 
58235.237 17.811 0.030 
58235.238 17.800 0.034 
58235.238 17.796 0.029 
58235.239 17.668 0.035 
58235.239 17.654 0.034 
58235.317 17.782 0.036 
58236.231 17.843 0.047 
58236.233 17.827 0.045 
58236.314 17.821 0.048 
58236.325 17.863 0.060 
58237.171 17.912 0.053 
58242.224 18.332 0.013 
58242.225 18.367 0.015 
58243.228 18.430 0.015 
58271.197 20.537 0.230 
58271.204 20.386 0.233 
58271.205 20.428 0.221 
58271.206 20.323 0.191 
58271.207 20.025 0.154 
58271.207 20.757 0.301 
58271.207 20.711 0.293 
58271.208 20.384 0.188 
58271.208 20.454 0.228 
58271.209 20.465 0.228 
58271.209 20.367 0.188 
58271.210 20.525 0.215 
58271.211 20.302 0.184 
58271.211 20.675 0.261 
58271.212 20.495 0.231 
58271.212 20.661 0.274 
58271.213 20.500 0.280 
58271.213 20.388 0.189 
58271.214 20.335 0.213 
58271.214 20.621 0.278 
58271.215 20.669 0.307 
58271.215 20.433 0.228 
58271.216 20.648 0.277 
58271.216 20.345 0.214 
58271.231 20.183 0.199 
58271.232 20.580 0.250 
58271.232 19.943 0.129 
58271.234 20.636 0.265 
58271.234 20.702 0.242 
58271.235 20.461 0.219 
58271.236 20.522 0.262 
58271.237 20.558 0.279 
58271.238 20.147 0.153 
58271.238 20.706 0.266 
58271.239 20.492 0.231 
58271.241 20.310 0.214 
58271.247 20.297 0.204 
58271.250 20.782 0.295 
58271.250 20.804 0.284 
58271.251 20.775 0.310 
58271.255 20.724 0.287 
58271.273 20.254 0.215 
58271.274 20.526 0.278 
58271.278 20.430 0.259 
58271.281 20.467 0.246 
58271.283 20.296 0.235 
58271.283 20.334 0.260 
58271.284 20.149 0.214 
58286.185 20.671 0.177 
58286.186 20.402 0.142 
filter ztfr
58222.261 17.912 0.021 
58222.280 17.880 0.022 
58224.236 17.634 0.015 
58224.261 17.661 0.021 
58224.267 17.673 0.017 
58224.341 17.590 0.074 
58226.242 17.525 0.011 
58231.273 17.345 0.014 
58231.313 17.328 0.014 
58233.193 17.412 0.014 
58233.206 17.424 0.016 
58242.253 17.906 0.012 
58242.254 17.902 0.013 
58243.171 17.946 0.018 
58244.171 17.884 0.016 
58247.233 18.032 0.019 
58248.254 18.049 0.023 
58248.255 18.073 0.020 
58255.233 18.116 0.018 
58255.234 18.096 0.018 
58256.243 18.165 0.022 
58257.271 18.169 0.023 
58257.276 18.205 0.023 
58258.210 18.270 0.020 
58258.211 18.186 0.020 
58260.189 18.286 0.030 
58266.271 18.716 0.065 
58267.297 18.885 0.091 
58269.189 18.962 0.066 
58269.190 18.900 0.059 
58270.169 18.998 0.049 
58272.187 19.153 0.042 
58274.198 19.165 0.043 
58276.197 19.073 0.037 
58276.198 19.232 0.041 
58277.245 19.228 0.046 
58278.234 19.160 0.047 
58279.171 19.306 0.061 
58280.203 19.359 0.055 
58281.194 19.372 0.061 
58282.192 19.411 0.061 
58282.193 19.381 0.054 
58283.188 19.288 0.064 
58283.213 19.356 0.056 
58284.207 19.424 0.058 
58292.235 19.731 0.133 
58295.234 19.463 0.103 
58298.256 19.792 0.155 
58301.177 19.946 0.128 
58304.180 20.253 0.127 
58307.175 20.511 0.204 
filter ztfi
58232.319 18.130 0.037 
58243.340 18.629 0.055 
58247.155 18.421 0.049 
58254.156 18.360 0.051 
58261.291 18.580 0.092 
58266.215 19.180 0.138 
58274.364 18.969 0.173 
58288.185 19.936 0.248 
58292.178 20.158 0.219 
