ZTF19acyitga 0.07078125 159.796797 5.161894
filter ztfg
58830.546 19.418 0.096 
58836.548 18.434 0.024 
58846.501 18.739 0.022 
58849.498 19.027 0.030 
58852.481 19.415 0.032 
58855.482 19.625 0.058 
58873.358 21.363 0.231 
58876.380 21.379 0.196 
filter ztfr
58830.459 19.283 0.065 
58836.481 18.543 0.033 
58846.459 18.643 0.028 
58849.428 18.880 0.031 
58855.523 19.119 0.042 
58859.338 19.306 0.139 
58867.372 19.598 0.069 
58873.330 20.041 0.083 
58876.337 20.222 0.076 
58883.287 20.492 0.283 
58886.293 20.252 0.230 
58894.274 20.886 0.157 
58898.336 21.046 0.146 
