ZTF18abnygkb 0.06573875 328.50002 8.114715
filter ztfg
58349.360 20.144 0.058 
58349.361 20.138 0.070 
58352.357 19.468 0.082 
58352.358 19.378 0.069 
58360.370 18.499 0.055 
58360.371 18.746 0.080 
58363.297 18.739 0.036 
58363.298 18.814 0.037 
58366.253 19.040 0.026 
58366.253 19.043 0.029 
58369.277 19.491 0.032 
58369.294 19.523 0.043 
58372.273 19.833 0.049 
58372.274 19.739 0.038 
58375.285 20.335 0.086 
58375.285 20.322 0.069 
58378.298 20.702 0.137 
58378.298 20.540 0.096 
58429.187 21.525 0.246 
filter ztfr
58352.298 19.571 0.073 
58352.298 19.457 0.087 
58357.229 18.763 0.080 
58357.230 18.621 0.081 
58357.308 18.822 0.069 
58357.361 18.740 0.071 
58360.295 18.714 0.038 
58360.296 18.549 0.031 
58363.287 18.565 0.029 
58369.366 19.066 0.044 
58375.341 19.377 0.050 
58378.274 19.452 0.055 
58382.297 19.801 0.135 
58382.298 19.489 0.098 
58385.232 20.469 0.260 
58385.253 20.067 0.239 
58388.233 20.202 0.143 
filter ztfi
58351.317 19.933 0.150 
58366.306 19.304 0.090 
58371.278 19.352 0.101 
58375.317 19.457 0.109 
58379.128 19.830 0.191 
