ZTF20abmcrae 0.02805599 326.818492 10.23989
filter ztfg
59053.374 19.033 0.026 
59055.412 18.923 0.031 
59057.391 18.833 0.026 
59059.410 18.827 0.029 
59060.345 18.897 0.038 
59062.395 19.056 0.075 
59066.393 19.209 0.106 
59073.344 19.991 0.087 
59073.349 20.054 0.087 
59075.416 20.603 0.151 
59077.363 20.373 0.095 
59077.371 20.411 0.120 
59078.413 20.235 0.135 
59079.324 20.672 0.148 
59079.326 20.896 0.168 
59081.348 20.948 0.216 
59081.348 20.840 0.190 
59082.366 20.440 0.166 
59089.282 20.793 0.311 
59089.283 20.615 0.253 
59090.283 20.357 0.246 
59091.320 20.158 0.197 
59114.208 21.036 0.196 
59114.208 21.288 0.266 
59117.274 21.123 0.263 
filter ztfr
59046.426 19.744 0.056 
59051.415 18.807 0.030 
59054.386 18.440 0.021 
59057.371 18.315 0.016 
59059.350 18.256 0.018 
59061.343 18.223 0.020 
59063.374 18.300 0.041 
59078.309 19.287 0.042 
59078.310 19.108 0.037 
59079.393 19.329 0.044 
59079.393 19.384 0.048 
59080.339 19.260 0.051 
59080.339 19.393 0.057 
