ZTF19abaejrh 0.09244704 356.892529 16.350675
filter ztfg
58663.460 18.826 0.037 
58669.462 19.041 0.027 
58672.427 19.156 0.030 
58675.448 19.427 0.041 
58677.463 19.574 0.043 
58679.446 19.653 0.098 
58680.460 20.002 0.189 
58684.408 20.140 0.198 
58688.465 20.369 0.129 
58688.466 20.572 0.157 
58690.453 20.989 0.159 
58690.489 20.418 0.121 
58690.489 20.580 0.139 
58691.457 20.896 0.149 
58691.458 20.844 0.146 
58691.492 20.607 0.159 
58691.493 20.629 0.161 
58693.414 20.957 0.144 
58694.438 20.976 0.111 
58694.457 21.305 0.184 
58694.458 20.872 0.109 
58695.407 21.287 0.162 
58695.408 20.894 0.113 
58695.427 21.380 0.201 
58696.416 21.242 0.180 
58697.478 21.268 0.211 
58698.442 21.175 0.151 
58705.400 21.473 0.204 
58706.438 21.708 0.267 
58725.385 21.835 0.309 
58726.413 21.880 0.297 
58733.373 21.587 0.262 
58737.475 21.511 0.282 
filter ztfr
58657.438 19.173 0.063 
58666.423 18.954 0.030 
58669.420 18.915 0.028 
58672.463 19.140 0.034 
58674.487 19.160 0.055 
58674.488 19.202 0.058 
58677.484 19.446 0.043 
58678.476 19.639 0.048 
58678.477 19.440 0.036 
58679.464 19.334 0.056 
58680.422 19.542 0.103 
58681.431 19.567 0.098 
58681.432 19.481 0.099 
58682.437 19.517 0.090 
58683.420 19.691 0.103 
58685.419 19.573 0.085 
58688.408 19.871 0.092 
58688.409 19.779 0.083 
58690.402 19.618 0.052 
58691.398 19.788 0.065 
58691.405 19.910 0.070 
58693.380 20.101 0.085 
58694.393 20.123 0.076 
58694.393 19.885 0.065 
58694.400 20.244 0.067 
58694.401 19.947 0.055 
58695.477 20.100 0.095 
58695.497 19.961 0.081 
58695.497 20.029 0.080 
58696.379 19.952 0.060 
58697.411 20.129 0.066 
58697.411 20.128 0.072 
58699.394 20.268 0.086 
58700.402 20.429 0.088 
58700.420 20.147 0.071 
58701.396 20.502 0.102 
58704.474 20.347 0.100 
58704.476 20.746 0.139 
58705.444 20.563 0.113 
58706.398 20.722 0.122 
58707.479 20.721 0.128 
58710.420 20.418 0.225 
58710.421 20.665 0.283 
58716.378 20.644 0.174 
58716.398 20.911 0.261 
58716.398 20.886 0.266 
58720.392 21.391 0.267 
58720.393 20.707 0.167 
58722.374 21.213 0.180 
58723.378 21.188 0.169 
58724.378 21.039 0.178 
58726.332 20.933 0.181 
58733.391 20.941 0.167 
58733.392 21.096 0.192 
58735.322 20.983 0.305 
58735.394 21.314 0.233 
filter ztfi
58668.477 19.471 0.080 
58697.458 20.269 0.122 
58699.413 20.372 0.175 
58701.411 20.517 0.160 
58703.393 21.035 0.267 
58705.421 20.300 0.135 
