ZTF18acmyxfx 0.06112493 67.578448 -5.703117
filter ztfg
58441.443 19.311 0.063 
58443.273 19.113 0.076 
58443.308 19.234 0.104 
58450.400 18.747 0.058 
58469.174 19.943 0.119 
58472.249 20.022 0.212 
58480.263 21.235 0.279 
58493.206 21.024 0.192 
filter ztfr
58437.351 19.891 0.104 
58439.300 19.293 0.080 
58439.305 19.309 0.062 
58441.344 19.044 0.074 
58441.344 18.995 0.050 
58441.356 19.057 0.058 
58447.378 18.452 0.066 
58449.394 18.641 0.060 
58449.396 18.535 0.063 
58456.232 18.539 0.034 
58456.274 18.538 0.023 
58472.255 19.160 0.104 
58480.298 19.342 0.075 
58487.238 19.503 0.053 
58490.169 19.911 0.095 
58493.270 19.924 0.102 
