ZTF19abewqfb 0.09145432 270.509218 31.726233
filter ztfg
58672.316 20.719 0.092 
58672.317 20.842 0.092 
58672.318 20.985 0.096 
58672.351 20.969 0.108 
58672.352 20.969 0.105 
58673.339 20.463 0.070 
58673.339 20.507 0.063 
58674.317 20.156 0.085 
58674.317 20.192 0.073 
58674.340 20.192 0.073 
58674.341 20.209 0.082 
58675.329 19.867 0.064 
58675.330 19.731 0.062 
58675.342 19.874 0.076 
58675.342 19.797 0.062 
58675.343 20.091 0.085 
58675.343 20.016 0.070 
58676.306 19.627 0.065 
58676.307 19.627 0.066 
58676.322 19.560 0.066 
58676.322 19.604 0.069 
58677.319 19.377 0.064 
58677.342 19.403 0.066 
58678.269 19.311 0.074 
58678.284 19.287 0.072 
58678.285 19.392 0.065 
58678.285 19.430 0.085 
58678.286 19.469 0.081 
58678.294 19.329 0.056 
58678.298 19.469 0.076 
58678.318 19.379 0.068 
58679.286 19.337 0.073 
58679.286 19.308 0.085 
58679.295 19.146 0.066 
58679.295 19.411 0.089 
58679.315 19.376 0.067 
58679.323 19.313 0.089 
58681.183 19.256 0.081 
58681.194 19.175 0.081 
58681.195 19.067 0.064 
58681.227 19.212 0.082 
58681.227 19.202 0.074 
58682.185 19.191 0.045 
58682.195 19.127 0.042 
58682.226 19.218 0.052 
58683.187 19.147 0.033 
58683.187 19.194 0.030 
58683.202 19.177 0.039 
58683.202 19.228 0.043 
58684.193 19.140 0.020 
58684.193 19.196 0.028 
58684.217 19.102 0.025 
58684.218 19.130 0.031 
58684.218 19.156 0.027 
58684.219 19.098 0.031 
58685.171 19.194 0.027 
58685.172 19.195 0.031 
58685.202 19.201 0.025 
58685.290 19.149 0.041 
58685.291 19.171 0.037 
58686.186 19.201 0.046 
58686.187 19.234 0.036 
58686.204 19.275 0.030 
58686.205 19.165 0.044 
58686.285 19.311 0.034 
58686.285 19.181 0.028 
58688.301 19.283 0.029 
58688.302 19.275 0.026 
58690.278 19.401 0.027 
58690.279 19.400 0.026 
58691.210 19.413 0.029 
58691.311 19.526 0.051 
58691.312 19.457 0.032 
58691.317 19.454 0.031 
58692.221 19.515 0.030 
58693.237 19.650 0.044 
58693.257 19.548 0.032 
58693.257 19.660 0.035 
58693.273 19.547 0.036 
58693.274 19.621 0.037 
58693.307 19.640 0.040 
58694.305 19.678 0.039 
58696.271 19.869 0.038 
58696.331 19.905 0.043 
58696.331 19.841 0.048 
58697.189 19.883 0.039 
58697.190 19.869 0.044 
58699.191 20.174 0.060 
58699.191 20.202 0.081 
58700.269 20.238 0.058 
58700.270 20.040 0.047 
58700.270 20.146 0.062 
58701.374 20.240 0.088 
58703.189 20.383 0.134 
58703.198 20.539 0.112 
58704.329 20.453 0.146 
58705.255 20.944 0.199 
58706.185 20.497 0.147 
58706.186 20.744 0.180 
58706.187 20.578 0.130 
58707.258 20.645 0.258 
58707.268 20.673 0.256 
58708.177 20.954 0.237 
58708.341 20.479 0.267 
58708.341 20.725 0.291 
58709.154 20.497 0.169 
58709.155 21.022 0.259 
58709.171 20.961 0.276 
58710.153 20.560 0.213 
58711.240 20.505 0.208 
58712.165 20.999 0.168 
58712.166 21.258 0.200 
58712.191 20.897 0.203 
58715.162 21.187 0.170 
58715.246 20.941 0.159 
58716.161 21.357 0.167 
58716.167 21.040 0.109 
58716.184 21.568 0.192 
58716.184 21.553 0.212 
58718.177 21.322 0.150 
58718.265 21.305 0.184 
58718.266 21.350 0.190 
58720.149 21.241 0.149 
58720.177 21.154 0.160 
58720.177 21.508 0.189 
58722.249 21.458 0.216 
58722.249 21.190 0.157 
58723.173 21.582 0.221 
58724.262 21.294 0.162 
58725.194 21.315 0.160 
58727.152 21.738 0.220 
58727.152 21.608 0.196 
58732.166 21.425 0.252 
58732.191 21.221 0.219 
58733.170 21.512 0.308 
58734.238 21.097 0.304 
58735.124 20.941 0.292 
58736.143 21.631 0.250 
58737.132 20.400 0.192 
58737.154 20.853 0.217 
filter ztfr
58672.226 21.007 0.151 
