ZTF19adajqwl 0.07702167 221.869667 29.536777
filter ztfg
58835.552 19.373 0.122 
58850.559 17.667 0.012 
58850.559 17.676 0.012 
58853.538 17.716 0.014 
58853.539 17.703 0.011 
58856.547 17.774 0.011 
58856.547 17.785 0.016 
58861.505 17.993 0.043 
58863.439 18.076 0.039 
58864.463 18.049 0.032 
58872.445 18.554 0.027 
58872.446 18.545 0.026 
58875.483 18.796 0.028 
58875.497 18.853 0.026 
58878.525 19.000 0.036 
58878.540 19.189 0.066 
58881.506 19.058 0.032 
58881.521 19.070 0.031 
58884.464 19.187 0.064 
58884.466 19.258 0.063 
58887.462 19.411 0.115 
58887.477 19.201 0.098 
58890.544 19.811 0.218 
58898.443 19.806 0.049 
58898.458 19.952 0.050 
58903.524 20.197 0.072 
58906.541 20.173 0.146 
58911.429 20.328 0.119 
58911.430 20.429 0.130 
58914.480 19.944 0.099 
58914.481 20.243 0.172 
filter ztfr
58836.517 19.283 0.086 
58850.508 17.718 0.019 
58850.517 17.808 0.024 
58856.515 17.704 0.011 
58856.526 17.658 0.008 
58856.566 17.646 0.011 
58856.576 17.668 0.017 
58859.498 17.657 0.024 
58864.520 17.785 0.018 
58872.559 18.072 0.033 
58872.561 18.073 0.022 
58875.526 18.191 0.019 
58875.555 18.231 0.027 
58878.560 18.208 0.032 
58878.561 18.218 0.026 
58881.527 18.251 0.020 
58881.545 18.334 0.019 
58884.541 18.413 0.032 
58884.558 18.337 0.027 
58887.534 18.425 0.034 
58887.536 18.385 0.031 
58890.499 18.451 0.077 
58890.499 18.432 0.090 
58893.523 18.535 0.033 
58893.524 18.579 0.033 
58898.498 18.840 0.028 
58898.499 18.799 0.024 
58903.460 18.952 0.036 
58903.498 19.007 0.033 
58906.505 19.131 0.068 
58906.521 19.011 0.063 
58911.478 19.328 0.067 
58911.497 19.279 0.057 
58914.507 19.346 0.041 
58914.508 19.430 0.043 
