ZTF19aarflsx 0.08116004 172.011732 16.668903
filter ztfg
58592.208 20.049 0.239 
58597.274 19.088 0.030 
58599.367 18.894 0.017 
58600.190 18.790 0.021 
58605.234 18.894 0.023 
58608.277 18.980 0.031 
58612.172 19.200 0.025 
58633.227 20.996 0.149 
58639.226 21.002 0.160 
filter ztfr
58592.271 19.808 0.260 
58593.283 19.421 0.193 
58594.317 19.406 0.137 
58597.245 19.090 0.051 
58597.330 19.023 0.046 
58606.244 18.729 0.047 
58608.234 18.751 0.025 
58612.192 18.931 0.027 
58618.269 18.912 0.145 
58632.177 19.697 0.074 
58633.169 19.788 0.067 
58633.186 19.778 0.059 
58634.185 19.814 0.054 
58635.239 19.890 0.061 
58639.178 20.144 0.081 
58642.215 20.271 0.109 
58646.213 20.629 0.244 
58649.218 20.663 0.302 
58658.181 20.646 0.155 
58673.208 20.613 0.255 
