ZTF20acwfgiy 0.0451942 228.189996 7.364697
filter ztfg
59228.519 20.772 0.128 
59252.526 21.189 0.172 
59254.527 20.628 0.176 
59256.510 21.239 0.198 
filter ztfr
59192.561 18.407 0.055 
59193.553 18.454 0.036 
59193.557 18.391 0.035 
59193.562 18.493 0.045 
59193.567 18.576 0.066 
59194.553 18.577 0.050 
59194.557 18.478 0.039 
59194.567 18.515 0.049 
59194.572 18.449 0.084 
59195.558 18.515 0.093 
59195.563 18.683 0.075 
59195.567 18.730 0.087 
59195.572 18.596 0.176 
59196.553 18.780 0.069 
59196.558 18.643 0.071 
59196.563 18.787 0.079 
59196.567 18.896 0.109 
59198.556 18.966 0.068 
59198.560 18.912 0.072 
59198.565 18.820 0.086 
59198.570 18.842 0.103 
59199.557 18.977 0.077 
59199.562 19.084 0.076 
59199.566 19.039 0.079 
59199.571 19.192 0.134 
59202.557 19.342 0.108 
59202.562 19.004 0.095 
59202.566 19.333 0.112 
59202.571 19.093 0.153 
59203.558 19.266 0.076 
59203.562 19.269 0.090 
59203.567 19.338 0.110 
59203.572 19.136 0.138 
59204.568 19.269 0.054 
59204.571 19.342 0.061 
59204.573 19.168 0.056 
59204.576 19.317 0.078 
59215.553 19.864 0.206 
59219.489 19.655 0.133 
59223.499 20.226 0.223 
59228.499 20.056 0.103 
59231.540 20.355 0.142 
59252.517 20.984 0.152 
filter ztfi
59204.536 19.483 0.119 
59218.529 19.940 0.178 
59228.556 20.527 0.220 
