ZTF18abetehf 0.06488 233.487156 31.169817
filter ztfg
58303.214 21.559 0.176 
58304.200 20.780 0.104 
58304.213 20.898 0.112 
58304.308 21.005 0.142 
58305.195 20.362 0.079 
58305.300 20.279 0.095 
58306.218 19.830 0.045 
58307.221 19.388 0.029 
58307.249 19.339 0.031 
58307.319 19.292 0.033 
58308.194 18.985 0.030 
58308.209 19.055 0.021 
58308.385 18.993 0.055 
58311.234 18.448 0.018 
58311.249 18.336 0.015 
58311.259 18.359 0.013 
58311.328 18.367 0.017 
58312.328 18.244 0.016 
58312.344 18.253 0.016 
58313.236 18.088 0.012 
58313.319 18.152 0.014 
58313.351 18.084 0.018 
58314.243 18.104 0.013 
58314.246 18.063 0.012 
58314.318 18.093 0.013 
58314.339 18.089 0.015 
58320.168 18.113 0.023 
58320.169 18.051 0.022 
58320.192 18.069 0.015 
58321.173 18.125 0.033 
58321.205 18.112 0.021 
58324.254 18.463 0.063 
58324.269 18.194 0.038 
58324.275 18.296 0.038 
58324.308 18.255 0.050 
58326.171 18.437 0.042 
58326.192 18.452 0.041 
58327.164 18.416 0.037 
58327.171 18.540 0.041 
58327.172 18.448 0.044 
58327.192 18.386 0.038 
58330.170 18.794 0.024 
58330.172 18.686 0.020 
58330.204 18.732 0.025 
58331.235 18.905 0.031 
58331.265 18.804 0.040 
58331.284 18.867 0.048 
58332.181 18.990 0.022 
58332.193 18.959 0.021 
58332.213 19.003 0.024 
58333.186 19.131 0.026 
58336.187 19.496 0.031 
58344.163 20.501 0.102 
58347.200 20.414 0.140 
58350.236 21.065 0.295 
58350.256 20.694 0.226 
58350.277 20.801 0.305 
58351.256 20.520 0.233 
filter ztfr
58302.336 20.559 0.287 
58304.330 20.985 0.218 
58307.207 19.566 0.050 
58307.367 19.689 0.105 
58308.235 19.968 0.095 
58308.315 19.192 0.044 
58311.174 18.595 0.029 
58311.209 18.517 0.019 
58311.212 18.529 0.020 
58312.196 18.468 0.020 
58312.213 18.458 0.023 
58312.236 18.508 0.021 
58313.229 18.315 0.023 
58314.171 18.263 0.023 
58314.172 18.280 0.022 
58314.207 18.233 0.016 
58314.211 18.235 0.016 
58320.258 18.154 0.022 
58320.271 18.178 0.022 
58320.277 18.168 0.021 
58320.353 18.192 0.025 
58321.234 18.174 0.024 
58321.255 18.209 0.026 
58324.171 18.340 0.032 
58324.172 18.449 0.037 
58325.219 18.561 0.043 
58325.231 18.432 0.036 
58325.269 18.447 0.046 
58326.289 18.604 0.073 
58326.308 18.577 0.102 
58327.276 18.613 0.069 
58327.277 18.651 0.075 
58327.296 18.728 0.082 
58327.321 18.745 0.124 
58329.301 18.822 0.071 
58329.320 18.718 0.070 
58330.302 18.917 0.063 
58330.303 18.738 0.054 
58330.319 18.812 0.068 
58330.341 18.825 0.084 
58331.164 18.837 0.028 
58331.186 18.792 0.027 
58331.192 18.979 0.031 
58332.255 18.886 0.041 
58332.304 18.865 0.053 
58336.214 18.925 0.032 
58344.186 19.338 0.044 
58350.143 19.728 0.119 
58350.151 19.763 0.085 
58350.153 19.787 0.079 
58350.174 19.785 0.074 
58351.163 19.837 0.094 
58351.183 19.874 0.091 
58353.140 19.808 0.133 
58353.164 19.835 0.096 
58353.172 19.778 0.093 
58353.233 19.751 0.094 
58353.239 19.857 0.119 
58353.265 19.858 0.143 
58353.278 19.600 0.134 
58354.180 20.127 0.200 
58354.213 20.062 0.172 
58354.246 20.402 0.231 
58355.236 19.935 0.163 
58355.257 20.122 0.202 
58356.217 20.100 0.211 
58356.240 20.550 0.297 
58356.241 20.020 0.183 
58356.257 20.002 0.206 
58357.263 20.179 0.311 
58359.224 20.132 0.158 
58359.225 20.274 0.185 
58360.221 20.374 0.197 
58360.244 20.280 0.203 
58362.140 20.382 0.122 
58365.144 20.069 0.083 
58370.152 20.825 0.191 
58371.135 20.512 0.117 
58371.136 20.676 0.147 
58371.150 21.106 0.196 
58378.133 21.322 0.304 
filter ztfi
58320.226 18.824 0.065 
58325.297 19.399 0.146 
58331.322 19.610 0.149 
58336.159 19.629 0.120 
58340.155 19.145 0.094 
58345.151 19.744 0.146 
58350.221 19.619 0.169 
