ZTF19abzzgec 0.07427053 71.861757 -4.014044
filter ztfg
58744.521 19.795 0.174 
58746.473 19.408 0.194 
58746.473 19.369 0.172 
58747.501 19.087 0.059 
58749.467 18.931 0.067 
58749.467 18.895 0.063 
58750.441 18.870 0.042 
58756.424 18.665 0.027 
58757.388 18.734 0.038 
58759.459 18.724 0.019 
58763.458 18.947 0.026 
58766.439 19.051 0.040 
58767.404 19.461 0.304 
58767.404 19.112 0.212 
58768.403 19.240 0.169 
58768.403 19.142 0.138 
58778.503 20.397 0.196 
filter ztfr
58744.461 19.762 0.175 
58747.462 19.352 0.078 
58748.461 19.166 0.054 
58748.462 19.068 0.048 
58750.480 18.984 0.041 
58757.463 18.639 0.026 
58759.500 18.673 0.027 
58761.462 18.701 0.033 
58761.462 18.726 0.032 
58763.500 18.674 0.024 
58766.482 18.824 0.040 
58769.440 19.148 0.074 
58770.398 19.332 0.146 
58770.399 19.360 0.149 
58771.422 19.435 0.189 
58771.494 19.304 0.187 
58775.359 19.101 0.057 
58776.422 19.306 0.087 
58776.423 19.225 0.079 
58777.445 19.242 0.070 
58777.446 19.248 0.064 
58778.397 19.273 0.080 
58785.485 19.579 0.088 
58788.342 19.886 0.080 
58792.470 19.892 0.095 
58795.430 20.580 0.196 
58805.358 20.429 0.164 
58806.317 20.520 0.149 
58812.294 20.708 0.147 
