ZTF18abpttky 0.0832997 258.560407 36.458971
filter ztfg
58350.273 20.991 0.256 
58351.234 21.013 0.247 
58352.172 20.319 0.177 
58352.206 21.045 0.310 
58360.163 19.084 0.029 
58361.194 18.940 0.022 
58362.204 18.886 0.025 
58362.213 18.994 0.035 
58363.182 18.901 0.029 
58364.202 18.855 0.023 
58364.203 18.862 0.021 
58364.236 18.839 0.020 
58365.215 18.855 0.022 
58365.232 18.832 0.021 
58366.196 18.788 0.020 
58366.224 18.877 0.022 
58366.236 18.877 0.022 
58367.216 18.855 0.025 
58367.216 18.889 0.024 
58367.246 18.899 0.026 
58367.260 18.954 0.037 
58368.193 18.918 0.021 
58368.233 18.930 0.028 
58369.217 18.993 0.024 
58369.246 18.956 0.030 
58369.253 18.925 0.028 
58370.173 18.988 0.023 
58370.187 18.964 0.024 
58370.194 18.993 0.026 
58370.214 18.968 0.028 
58371.205 19.008 0.022 
58371.227 19.022 0.025 
58371.234 19.104 0.025 
58372.225 19.190 0.028 
58373.203 19.283 0.036 
58373.216 19.311 0.037 
58373.217 19.245 0.039 
58373.234 19.256 0.041 
58374.205 19.280 0.040 
58374.227 19.307 0.045 
58374.245 19.369 0.049 
58375.214 19.494 0.045 
58375.237 19.428 0.043 
58375.290 19.502 0.070 
58377.207 19.488 0.048 
58377.207 19.674 0.070 
58377.214 19.619 0.060 
58377.245 19.615 0.069 
58378.151 19.683 0.054 
58378.172 19.741 0.059 
58378.208 19.794 0.068 
58379.163 19.788 0.068 
58379.183 20.109 0.099 
58379.199 19.873 0.083 
58380.119 20.177 0.134 
58380.120 20.166 0.128 
58381.186 20.091 0.129 
58381.207 20.245 0.164 
58381.210 19.831 0.108 
58382.170 20.252 0.143 
58382.205 19.892 0.122 
58382.221 20.304 0.205 
58383.174 20.060 0.133 
58383.184 20.665 0.235 
58383.206 20.622 0.237 
58383.212 19.938 0.170 
58384.216 20.302 0.207 
58384.237 20.433 0.290 
58385.115 20.560 0.192 
58385.131 20.216 0.164 
58386.115 20.402 0.165 
58386.125 20.387 0.169 
58388.113 20.771 0.133 
58389.131 20.992 0.140 
58389.143 21.086 0.150 
58389.179 20.638 0.181 
58390.124 20.928 0.131 
58390.130 21.026 0.129 
filter ztfr
58350.173 21.127 0.232 
58351.165 20.987 0.204 
58351.185 20.940 0.192 
58351.207 21.242 0.258 
58352.212 21.058 0.253 
58352.247 20.672 0.207 
58352.248 20.883 0.232 
58352.257 20.893 0.220 
58353.165 20.414 0.131 
58353.170 20.147 0.099 
58353.193 20.536 0.140 
58353.247 20.592 0.150 
58353.254 20.716 0.167 
58353.275 20.364 0.141 
58354.193 20.309 0.179 
58354.227 20.296 0.142 
58354.248 20.157 0.120 
58355.234 19.988 0.107 
58355.250 19.862 0.094 
58355.252 19.992 0.099 
58356.225 19.627 0.095 
58356.247 19.911 0.135 
58356.254 19.393 0.082 
58357.176 19.524 0.104 
58357.245 19.647 0.108 
58357.267 19.613 0.113 
58357.286 19.600 0.120 
58358.204 19.449 0.085 
58358.205 19.338 0.069 
58358.226 19.279 0.078 
58358.241 19.486 0.093 
58359.207 19.355 0.076 
58359.226 19.240 0.049 
58359.247 19.390 0.155 
58359.254 19.120 0.056 
58361.139 18.978 0.033 
58361.140 19.071 0.034 
58361.250 19.067 0.042 
58361.257 18.918 0.039 
58362.137 18.945 0.034 
58362.155 18.964 0.033 
58362.174 18.930 0.027 
58363.218 19.015 0.046 
58363.238 19.052 0.055 
58363.256 18.918 0.043 
58364.159 18.975 0.025 
58364.160 18.941 0.029 
58364.172 18.906 0.025 
58365.134 18.892 0.030 
58365.154 18.892 0.026 
58365.177 18.872 0.025 
58367.208 18.842 0.025 
58368.163 18.938 0.026 
58368.175 18.935 0.034 
58369.142 18.925 0.026 
58369.148 18.855 0.023 
58369.173 18.847 0.025 
58370.136 18.985 0.040 
58370.164 18.889 0.032 
58370.262 18.963 0.053 
58371.132 18.940 0.026 
58371.163 18.962 0.024 
58371.185 18.958 0.026 
58372.132 19.010 0.036 
58372.161 18.998 0.026 
58372.187 18.986 0.026 
58373.141 19.049 0.032 
58373.164 18.995 0.032 
58373.165 19.047 0.033 
58373.186 19.083 0.035 
58374.144 19.154 0.033 
58374.162 19.062 0.036 
58374.186 19.090 0.033 
58375.173 19.017 0.030 
58375.204 19.133 0.035 
58377.128 19.195 0.038 
58377.144 19.285 0.041 
58377.164 19.218 0.036 
58377.172 19.177 0.035 
58378.116 19.161 0.057 
58378.130 19.211 0.036 
58378.214 19.222 0.042 
58379.215 19.232 0.041 
58379.242 19.255 0.050 
58379.257 19.330 0.069 
58381.128 19.268 0.045 
58381.152 19.266 0.047 
58382.117 19.430 0.052 
58382.145 19.391 0.054 
58382.150 19.441 0.056 
58383.114 19.566 0.079 
58383.133 19.343 0.055 
58384.140 19.601 0.067 
58384.152 19.674 0.074 
58384.173 19.444 0.065 
58385.186 19.603 0.108 
58385.191 19.597 0.113 
58385.211 19.506 0.108 
58386.196 19.534 0.104 
58386.197 19.814 0.131 
58386.214 19.953 0.194 
58387.124 19.755 0.078 
58387.144 19.748 0.094 
58387.153 19.623 0.084 
58388.173 19.817 0.111 
58388.193 19.790 0.120 
58388.221 20.017 0.193 
58389.114 19.831 0.056 
58389.124 20.101 0.064 
58389.215 20.230 0.207 
58389.247 20.002 0.171 
58390.203 19.870 0.101 
58390.222 19.988 0.132 
58390.234 20.135 0.200 
58400.165 20.495 0.132 
58400.176 20.672 0.162 
58400.199 20.387 0.168 
filter ztfi
58366.282 19.200 0.102 
58371.282 19.054 0.097 
58379.142 19.485 0.104 
