ZTF19aazppeu 0.03742 41.361303 45.971974
filter ztfg
58667.452 20.667 0.166 
58673.467 21.331 0.261 
58676.433 21.348 0.306 
filter ztfr
58645.475 19.763 0.116 
58645.475 19.509 0.096 
58645.476 19.599 0.103 
58645.476 19.740 0.144 
58648.466 20.037 0.177 
58648.466 19.610 0.108 
58648.467 19.686 0.104 
58648.467 19.847 0.136 
58651.460 19.580 0.191 
58651.463 19.996 0.295 
58651.466 19.759 0.253 
58654.456 19.758 0.206 
58654.458 20.187 0.279 
58654.463 20.077 0.208 
58654.465 19.928 0.193 
58657.458 20.190 0.184 
58657.462 20.224 0.169 
58657.464 19.994 0.135 
58657.467 19.931 0.131 
58667.474 20.701 0.190 
58670.471 20.437 0.117 
58673.458 20.894 0.180 
58676.484 20.682 0.178 
58679.488 20.696 0.206 
