ZTF20abkzhpk 0.06729028 267.484677 44.65789
filter ztfg
59040.243 21.035 0.144 
59040.481 20.547 0.260 
59041.203 20.572 0.138 
59041.220 20.596 0.101 
59042.302 20.052 0.059 
59042.321 20.244 0.072 
59042.340 20.384 0.096 
59043.228 20.135 0.071 
59043.349 19.980 0.068 
59044.318 19.647 0.047 
59044.319 19.821 0.051 
59045.260 19.610 0.035 
59045.280 19.572 0.038 
59045.290 19.703 0.044 
59046.217 19.429 0.038 
59046.360 19.380 0.032 
59047.265 19.307 0.028 
59047.266 19.166 0.027 
59047.287 19.300 0.027 
59048.282 19.071 0.024 
59049.311 18.954 0.027 
59049.316 19.032 0.027 
59050.201 18.954 0.027 
59050.364 18.880 0.023 
59050.394 18.848 0.029 
59051.308 18.793 0.019 
59051.319 18.786 0.019 
59052.283 18.722 0.017 
59052.301 18.707 0.015 
59053.346 18.671 0.014 
59053.347 18.642 0.015 
59054.257 18.642 0.021 
59054.446 18.644 0.030 
59055.301 18.585 0.015 
59055.382 18.607 0.017 
59056.263 18.527 0.016 
59056.278 18.563 0.016 
59056.404 18.548 0.022 
59057.380 18.601 0.019 
59059.288 18.510 0.023 
59059.397 18.568 0.024 
59060.216 18.582 0.031 
59060.356 18.602 0.029 
59061.166 18.754 0.041 
59061.182 18.553 0.031 
59062.187 18.673 0.035 
59062.349 18.764 0.049 
59062.405 18.635 0.071 
59063.242 18.762 0.043 
59063.424 19.384 0.219 
59064.188 19.134 0.107 
59064.227 18.965 0.092 
59065.201 18.904 0.056 
59065.217 18.896 0.060 
59065.262 18.843 0.093 
59066.298 18.933 0.055 
59066.408 19.179 0.112 
59067.406 19.134 0.106 
59068.202 19.086 0.026 
59068.226 19.111 0.037 
59069.359 19.094 0.050 
59071.412 19.297 0.077 
59072.237 19.533 0.044 
59072.238 19.398 0.034 
59072.342 19.490 0.066 
59073.223 19.445 0.038 
59073.317 19.551 0.047 
59074.202 19.558 0.044 
59075.200 19.536 0.046 
59075.339 19.583 0.052 
