ZTF20aaivvwa 0.0937619 85.61622 -21.277628
filter ztfg
58872.188 19.845 0.094 
58875.168 19.135 0.048 
58881.168 18.669 0.055 
58885.255 18.615 0.138 
58887.206 18.605 0.093 
58888.250 18.637 0.128 
58892.162 18.835 0.041 
58895.146 19.052 0.062 
58900.128 19.580 0.127 
58905.148 19.570 0.134 
58913.144 20.109 0.255 
filter ztfr
58872.252 20.133 0.157 
58881.254 18.917 0.080 
58885.157 18.660 0.131 
58887.166 18.562 0.074 
58892.146 18.626 0.037 
58905.170 19.182 0.160 
58913.168 19.927 0.265 
58913.169 19.912 0.249 
58915.126 19.432 0.133 
