ZTF20abeldyn 0.04790471 264.018568 -0.497148
filter ztfg
59011.295 18.979 0.034 
59017.298 18.439 0.015 
59023.315 18.495 0.022 
59027.225 18.743 0.042 
59030.352 19.025 0.068 
59033.232 19.348 0.154 
59036.217 19.518 0.122 
59039.190 20.039 0.082 
59042.298 20.357 0.101 
59045.265 20.694 0.138 
59048.253 20.762 0.134 
filter ztfr
59005.273 19.914 0.227 
59011.317 18.729 0.035 
59014.255 18.326 0.028 
59017.275 18.262 0.019 
59020.274 18.250 0.020 
59023.295 18.212 0.021 
59027.292 18.296 0.023 
59028.398 18.450 0.032 
59028.399 18.521 0.033 
59028.399 18.404 0.028 
59028.399 18.419 0.030 
59028.400 18.423 0.032 
59028.400 18.453 0.030 
59028.401 18.360 0.026 
59028.401 18.428 0.027 
59028.402 18.431 0.031 
59028.402 18.490 0.033 
59028.403 18.491 0.028 
59028.403 18.447 0.027 
59028.404 18.413 0.027 
59028.404 18.487 0.034 
59028.405 18.503 0.032 
59028.405 18.473 0.028 
59028.406 18.376 0.023 
59028.406 18.503 0.030 
59028.407 18.401 0.026 
59028.407 18.475 0.030 
59028.407 18.477 0.027 
59028.408 18.448 0.032 
59028.408 18.440 0.025 
59028.409 18.441 0.029 
59028.409 18.423 0.030 
59028.410 18.398 0.026 
59028.410 18.472 0.033 
59028.411 18.474 0.029 
59028.411 18.406 0.029 
59028.412 18.492 0.033 
59028.412 18.456 0.029 
59028.413 18.393 0.032 
59028.413 18.463 0.033 
59028.414 18.404 0.030 
59028.414 18.439 0.026 
59028.414 18.416 0.030 
59028.415 18.429 0.032 
59028.415 18.392 0.028 
59028.416 18.443 0.028 
59028.416 18.437 0.030 
59028.417 18.445 0.032 
59028.417 18.492 0.033 
59028.418 18.394 0.028 
59028.418 18.467 0.036 
59028.419 18.449 0.030 
59028.419 18.350 0.028 
59028.420 18.532 0.029 
59028.420 18.456 0.030 
59028.421 18.432 0.032 
59028.421 18.526 0.032 
59028.421 18.471 0.031 
59028.422 18.465 0.032 
59028.422 18.441 0.032 
59028.423 18.429 0.032 
59028.423 18.422 0.028 
59028.424 18.468 0.029 
59028.424 18.470 0.032 
59028.425 18.415 0.029 
59028.425 18.454 0.033 
59028.426 18.473 0.031 
59028.426 18.388 0.030 
59028.427 18.492 0.033 
59028.427 18.473 0.042 
59028.428 18.420 0.025 
59028.428 18.397 0.029 
59028.429 18.386 0.031 
59028.429 18.472 0.031 
59028.429 18.419 0.031 
59028.430 18.437 0.031 
59028.430 18.466 0.030 
59028.431 18.448 0.029 
59028.431 18.405 0.033 
59028.432 18.367 0.029 
59028.432 18.438 0.033 
59028.433 18.444 0.036 
59028.433 18.451 0.038 
59028.434 18.432 0.034 
59028.434 18.478 0.036 
59028.435 18.493 0.040 
59028.435 18.396 0.028 
59028.436 18.411 0.034 
59028.436 18.392 0.038 
59028.436 18.379 0.034 
59028.437 18.367 0.029 
59028.437 18.364 0.027 
59028.438 18.514 0.039 
59028.438 18.354 0.043 
59028.439 18.425 0.036 
59028.439 18.441 0.039 
59028.440 18.643 0.062 
59028.440 18.465 0.043 
59028.441 18.405 0.041 
59028.441 18.641 0.056 
59028.442 18.582 0.052 
59028.442 18.421 0.047 
59028.443 18.438 0.048 
59028.443 18.411 0.051 
59028.444 18.470 0.051 
59028.444 18.494 0.051 
59028.444 18.553 0.049 
59028.445 18.443 0.042 
59028.445 18.478 0.050 
59028.446 18.537 0.057 
59028.446 18.360 0.042 
59028.447 18.474 0.044 
59028.447 18.515 0.045 
59028.448 18.451 0.039 
59028.448 18.462 0.046 
59028.449 18.537 0.043 
59028.449 18.416 0.050 
59028.450 18.548 0.048 
59028.450 18.386 0.043 
59028.451 18.452 0.047 
59028.451 18.468 0.047 
59028.451 18.475 0.057 
59028.452 18.541 0.051 
59033.318 18.524 0.065 
59036.291 18.774 0.062 
59042.248 18.916 0.041 
59048.243 19.252 0.047 
59051.353 19.596 0.092 
59064.309 19.770 0.224 
59067.274 20.031 0.135 
59070.192 20.576 0.181 
