ZTF19acxmmys 0.06192921 119.301325 83.253512
filter ztfg
58830.173 18.140 0.049 
58833.143 18.227 0.032 
58833.145 18.215 0.031 
58837.130 18.617 0.041 
58837.131 18.684 0.053 
58846.243 19.655 0.081 
58849.475 20.549 0.168 
58851.517 20.593 0.246 
58852.470 20.092 0.078 
58853.466 20.296 0.095 
58864.173 20.494 0.114 
58864.188 20.246 0.101 
filter ztfr
58827.272 17.932 0.046 
58828.242 17.952 0.073 
58828.314 17.896 0.034 
58828.327 17.907 0.027 
58830.320 17.882 0.029 
58833.235 17.951 0.042 
58833.236 18.088 0.047 
58833.339 18.001 0.046 
58835.446 18.320 0.070 
58835.447 18.641 0.096 
58836.444 18.613 0.056 
58836.446 18.326 0.041 
58837.427 18.436 0.076 
58837.428 18.703 0.092 
58838.510 18.852 0.184 
58846.268 18.893 0.073 
58850.472 19.084 0.111 
58851.467 18.889 0.080 
58856.206 19.292 0.119 
58859.249 18.973 0.087 
58859.274 19.130 0.110 
58860.142 19.384 0.212 
58860.241 18.882 0.129 
58861.132 19.212 0.099 
58862.211 19.293 0.070 
58864.227 19.433 0.062 
58867.262 19.701 0.112 
58899.238 20.721 0.218 
