ZTF18aagstdc 0.03983161 237.514822 42.088482
filter ztfg
58202.379 17.971 0.017 
58203.383 17.633 0.010 
58203.413 17.668 0.009 
58203.414 17.653 0.009 
58204.389 17.348 0.011 
58204.401 17.375 0.011 
58204.437 17.372 0.011 
58204.458 17.349 0.007 
58204.461 17.379 0.008 
58204.500 17.402 0.009 
58205.406 17.216 0.018 
58205.457 17.171 0.012 
58205.460 17.172 0.010 
58205.485 17.174 0.008 
58205.505 17.125 0.006 
58206.346 17.032 0.010 
58206.384 17.018 0.008 
58206.402 17.018 0.009 
58206.403 17.009 0.008 
58206.433 17.010 0.008 
58206.459 17.020 0.009 
58206.503 17.023 0.008 
58206.504 17.035 0.008 
58207.365 16.913 0.010 
58207.382 16.909 0.010 
58207.402 16.900 0.010 
58207.438 16.859 0.011 
58207.479 16.878 0.010 
58207.482 16.868 0.010 
58208.363 16.762 0.020 
58208.383 16.756 0.023 
58208.405 16.781 0.027 
58208.422 16.743 0.026 
58208.441 16.798 0.019 
58210.359 16.663 0.011 
58210.360 16.647 0.010 
58210.387 16.648 0.012 
58210.415 16.660 0.010 
58210.435 16.635 0.009 
58210.441 16.576 0.009 
58211.368 16.613 0.010 
58211.378 16.611 0.013 
58211.410 16.596 0.012 
58211.434 16.610 0.012 
58211.435 16.585 0.011 
58211.440 16.604 0.011 
58223.327 16.924 0.003 
58227.332 17.252 0.006 
58227.343 17.252 0.006 
58227.367 17.261 0.007 
58227.368 17.255 0.007 
58229.320 17.441 0.007 
58229.322 17.467 0.007 
58229.323 17.495 0.007 
58229.351 17.461 0.005 
58229.469 17.496 0.008 
58230.359 17.554 0.006 
58230.390 17.575 0.010 
58230.416 17.556 0.006 
58231.384 17.644 0.008 
58231.385 17.646 0.009 
58231.412 17.681 0.010 
58231.436 17.654 0.009 
58231.475 17.639 0.008 
58232.287 17.736 0.014 
58232.451 17.745 0.009 
58232.452 17.733 0.009 
58232.453 17.743 0.008 
58232.468 17.742 0.008 
58233.310 17.802 0.016 
58234.318 17.963 0.030 
58234.319 17.953 0.031 
58234.341 18.002 0.027 
58234.362 17.964 0.026 
58234.388 17.857 0.036 
58234.389 17.869 0.032 
58234.414 17.999 0.034 
58234.435 17.926 0.020 
58235.305 18.007 0.028 
58235.352 18.045 0.030 
58235.366 18.018 0.031 
58235.367 18.007 0.027 
58235.368 18.018 0.030 
58236.295 18.099 0.037 
58236.362 18.193 0.043 
58236.363 18.118 0.039 
58236.389 18.160 0.046 
58236.416 18.146 0.045 
58236.446 18.119 0.037 
58236.467 18.089 0.033 
58236.468 18.067 0.036 
58236.486 18.121 0.031 
58237.303 18.182 0.051 
58237.371 18.204 0.052 
58237.423 18.218 0.048 
58243.234 18.639 0.066 
58247.348 19.158 0.098 
58249.345 19.107 0.068 
58249.373 19.206 0.078 
58249.382 19.255 0.089 
58261.237 19.337 0.145 
58261.250 19.919 0.224 
58262.285 19.406 0.134 
58263.292 19.388 0.159 
58263.300 19.237 0.131 
58266.402 19.775 0.296 
filter ztfr
58198.362 17.213 0.010 
58198.413 17.214 0.008 
58198.433 17.217 0.008 
58198.452 17.210 0.008 
58198.476 17.207 0.009 
58198.482 17.210 0.008 
58216.359 16.706 0.009 
58216.360 16.705 0.010 
58216.361 16.728 0.010 
58216.399 16.736 0.012 
58217.374 16.681 0.008 
58217.387 16.705 0.007 
58217.405 16.721 0.007 
58217.406 16.737 0.007 
58217.437 16.734 0.007 
58217.457 16.731 0.008 
58217.458 16.722 0.008 
58217.467 16.720 0.009 
58218.340 16.792 0.009 
58218.364 16.749 0.008 
58218.386 16.746 0.011 
58218.415 16.717 0.011 
58218.416 16.748 0.008 
58218.436 16.732 0.011 
58218.442 16.757 0.010 
58218.443 16.730 0.008 
58218.463 16.722 0.015 
58219.343 16.785 0.010 
58219.348 16.765 0.010 
58219.352 16.779 0.010 
58219.365 16.789 0.011 
58219.413 16.798 0.013 
58219.414 16.805 0.014 
58219.415 16.815 0.017 
58219.440 16.780 0.022 
58219.475 16.781 0.009 
58222.338 16.984 0.011 
58222.346 16.989 0.010 
58222.347 16.995 0.010 
58222.365 16.979 0.010 
58222.377 16.982 0.010 
58222.397 16.985 0.010 
58222.398 16.978 0.010 
58222.401 16.996 0.011 
58222.437 16.978 0.010 
58222.456 16.995 0.011 
58222.505 16.981 0.011 
58224.416 17.162 0.038 
58224.420 17.167 0.018 
58224.423 17.163 0.016 
58226.319 17.244 0.014 
58231.307 17.448 0.017 
58231.352 17.463 0.024 
58231.364 17.472 0.018 
58231.365 17.479 0.019 
58232.372 17.484 0.032 
58232.392 17.342 0.028 
58232.392 17.498 0.022 
58246.270 18.034 0.066 
58246.396 18.021 0.057 
58246.402 18.071 0.062 
58249.270 18.204 0.071 
58249.280 18.157 0.065 
58249.281 18.297 0.069 
58255.309 18.504 0.122 
58261.353 19.040 0.184 
58262.312 18.735 0.156 
58262.321 19.197 0.236 
58263.353 18.790 0.052 
58263.354 18.750 0.054 
58263.362 19.121 0.224 
58263.394 19.030 0.210 
58263.402 18.949 0.194 
filter ztfi
58227.389 18.185 0.023 
58232.330 18.114 0.022 
58249.326 18.320 0.045 
58254.387 18.585 0.026 
58261.208 18.950 0.065 
58261.216 18.969 0.056 
58266.229 19.264 0.089 
