ZTF19acbiwjk 0.08238152 272.038024 51.686351
filter ztfg
58754.181 20.263 0.074 
58754.268 20.384 0.104 
58754.282 20.059 0.108 
58757.199 19.368 0.038 
58758.137 19.102 0.026 
58758.198 19.118 0.045 
58759.259 18.920 0.039 
58760.139 18.863 0.025 
58760.140 18.769 0.025 
58760.182 18.772 0.026 
58761.181 18.712 0.030 
58761.260 18.739 0.030 
58762.181 18.631 0.026 
58762.257 18.636 0.038 
58763.133 18.589 0.024 
58763.182 18.586 0.025 
58763.207 18.562 0.034 
58764.173 18.551 0.030 
58764.203 18.569 0.032 
58764.259 18.473 0.036 
58765.174 18.475 0.028 
58766.173 18.499 0.038 
58767.170 18.403 0.084 
58768.171 18.462 0.044 
58769.171 18.415 0.057 
58770.171 18.668 0.069 
58771.171 18.475 0.052 
58772.171 18.658 0.052 
58773.170 18.582 0.039 
58774.170 18.781 0.031 
58775.170 18.782 0.022 
58776.115 18.863 0.022 
58776.169 18.868 0.026 
58777.111 18.950 0.031 
58777.170 18.959 0.049 
58778.170 18.974 0.033 
58779.170 19.009 0.032 
58781.169 19.266 0.087 
58782.168 19.244 0.044 
58783.109 19.481 0.044 
58783.169 19.420 0.074 
58785.169 19.673 0.066 
58786.175 19.705 0.102 
58787.167 19.544 0.113 
58788.116 19.824 0.103 
58788.168 19.694 0.102 
58789.120 19.969 0.107 
58789.169 20.243 0.169 
58790.104 20.141 0.094 
58791.132 20.173 0.101 
58793.132 20.203 0.180 
58793.142 20.377 0.185 
58794.134 20.048 0.154 
58794.135 20.985 0.289 
58795.114 20.321 0.228 
58795.120 20.312 0.215 
58796.133 20.348 0.255 
58798.107 20.552 0.274 
58804.099 20.813 0.269 
filter ztfr
58754.138 20.201 0.074 
58754.153 20.096 0.063 
58757.292 19.408 0.095 
58758.162 19.355 0.063 
58759.186 19.068 0.039 
58760.154 18.912 0.029 
58760.258 18.863 0.045 
58761.123 18.882 0.030 
58761.143 18.913 0.034 
58761.153 18.842 0.032 
58762.123 18.752 0.028 
58762.133 18.829 0.031 
58762.153 18.738 0.029 
58763.154 18.743 0.029 
58763.258 18.613 0.055 
58764.121 18.693 0.026 
58764.141 18.611 0.025 
58765.141 18.639 0.028 
58766.140 18.716 0.045 
58767.120 18.632 0.058 
58767.140 18.671 0.060 
58767.196 18.349 0.082 
58768.142 18.586 0.039 
58769.142 18.514 0.047 
58770.141 18.655 0.046 
58771.143 18.572 0.047 
58772.143 18.549 0.033 
58773.142 18.632 0.039 
58774.142 18.676 0.033 
58775.142 18.732 0.023 
58776.141 18.786 0.027 
58777.091 18.861 0.040 
58777.142 18.798 0.041 
58778.142 18.833 0.032 
58779.142 18.951 0.036 
58781.142 19.342 0.125 
58782.141 19.057 0.039 
58783.088 19.106 0.040 
58783.142 19.047 0.036 
58785.141 19.221 0.048 
58786.148 19.411 0.067 
58787.141 19.414 0.117 
58788.142 19.259 0.070 
58789.142 19.449 0.097 
58790.112 19.376 0.064 
58790.120 19.362 0.064 
58791.098 19.300 0.046 
58792.120 19.399 0.061 
58793.089 19.369 0.089 
58793.102 19.670 0.112 
58794.100 19.466 0.071 
58794.101 19.434 0.067 
58795.103 19.667 0.088 
58795.104 19.474 0.084 
58796.097 19.604 0.099 
58796.099 19.582 0.106 
58797.093 19.542 0.091 
58811.122 20.392 0.253 
filter ztfi
58758.268 19.341 0.096 
58767.102 19.234 0.140 
