ZTF19abqlrtb 0.05824928 61.270704 -6.604863
filter ztfg
58708.476 20.312 0.119 
58711.498 19.076 0.091 
58714.487 18.516 0.045 
58714.488 18.594 0.044 
58717.442 18.271 0.052 
58722.462 18.094 0.012 
58730.429 18.403 0.023 
58735.460 18.781 0.023 
58738.442 19.001 0.071 
58744.481 19.509 0.140 
58747.484 19.768 0.109 
58750.418 20.010 0.108 
58756.440 20.444 0.120 
58763.417 21.243 0.214 
filter ztfr
58711.444 19.477 0.135 
58714.442 18.749 0.048 
58714.456 18.675 0.045 
58717.481 18.359 0.042 
58725.497 18.100 0.012 
58730.479 18.358 0.023 
58732.501 18.366 0.017 
58735.502 18.558 0.021 
58744.459 18.883 0.092 
58747.460 18.926 0.056 
58750.463 18.915 0.049 
58756.481 19.125 0.042 
58763.481 19.557 0.061 
58766.483 19.841 0.090 
58769.430 20.041 0.222 
58770.419 11.395 0.088 
58771.496 11.523 0.129 
58771.496 12.022 0.096 
58775.356 20.172 0.148 
58776.423 12.512 0.297 
58776.424 12.701 0.220 
58778.377 19.809 0.136 
