ZTF19achajnc 0.08051463 106.68382 59.475235
filter ztfg
58775.429 20.541 0.193 
58778.508 19.720 0.099 
58778.510 19.808 0.086 
58784.464 18.861 0.049 
58784.466 18.877 0.040 
58787.423 18.796 0.033 
58790.348 18.776 0.026 
58790.349 18.846 0.026 
58790.537 18.830 0.024 
58791.320 18.798 0.029 
58792.527 18.854 0.022 
58793.529 18.930 0.019 
58793.529 18.874 0.022 
58793.531 18.963 0.021 
58794.284 19.000 0.065 
58795.289 19.004 0.076 
58796.264 19.219 0.133 
58796.283 19.255 0.101 
58799.533 19.233 0.092 
58799.534 19.271 0.102 
58800.551 19.278 0.104 
58805.493 19.826 0.123 
58805.494 19.778 0.114 
58811.431 20.394 0.105 
58811.432 20.344 0.103 
58836.416 21.261 0.200 
58852.469 21.711 0.252 
58852.472 22.065 0.294 
filter ztfr
58778.493 19.996 0.145 
58781.487 19.219 0.086 
58784.512 19.010 0.084 
58784.513 18.983 0.093 
58787.511 18.911 0.066 
58790.477 18.735 0.028 
58790.478 18.809 0.034 
58790.490 18.727 0.028 
58793.511 18.759 0.028 
58793.512 18.741 0.024 
58793.515 18.683 0.030 
58794.433 18.748 0.023 
58796.334 18.945 0.070 
58796.335 18.981 0.075 
58796.335 18.831 0.060 
58796.336 18.908 0.071 
58796.336 18.773 0.058 
58796.336 18.880 0.061 
58796.337 18.974 0.067 
58796.337 18.809 0.060 
58796.338 18.891 0.063 
58796.338 18.789 0.058 
58796.339 18.890 0.059 
58796.339 18.830 0.065 
58796.340 18.860 0.062 
58796.340 18.891 0.065 
58796.341 18.827 0.062 
58796.341 18.743 0.057 
58796.341 18.917 0.068 
58796.342 18.714 0.061 
58796.342 18.966 0.068 
58796.343 18.925 0.069 
58796.343 18.829 0.063 
58796.344 18.896 0.063 
58796.344 18.857 0.057 
58796.345 18.936 0.066 
58796.345 18.759 0.053 
58796.346 18.889 0.057 
58796.346 18.794 0.054 
58796.346 18.845 0.059 
58796.347 18.801 0.051 
58796.347 18.825 0.055 
58796.348 18.961 0.061 
58796.348 18.735 0.049 
58796.349 18.865 0.060 
58796.349 18.856 0.059 
58796.350 18.695 0.048 
58796.350 18.843 0.050 
58796.351 18.849 0.055 
58796.351 18.878 0.055 
58796.351 18.827 0.058 
58796.352 18.844 0.054 
58796.352 18.898 0.057 
58796.353 18.932 0.049 
58796.353 18.865 0.060 
58796.354 18.993 0.069 
58796.354 18.864 0.065 
58796.355 18.836 0.058 
58796.355 18.871 0.061 
58796.355 18.751 0.049 
58796.356 18.732 0.057 
58796.356 18.856 0.055 
58796.357 18.999 0.063 
58796.357 18.913 0.057 
58796.358 18.845 0.061 
58796.358 18.844 0.058 
58796.359 18.937 0.065 
58796.359 18.963 0.055 
58796.360 18.756 0.052 
58796.360 18.899 0.054 
58796.360 18.818 0.051 
58796.361 18.778 0.052 
58796.361 18.915 0.053 
58796.362 18.798 0.055 
58796.362 18.791 0.049 
58796.363 18.873 0.053 
58796.363 18.785 0.054 
58796.364 18.786 0.057 
58796.364 18.948 0.063 
58796.364 18.800 0.061 
58796.365 18.940 0.059 
58796.365 18.835 0.049 
58796.366 18.885 0.050 
58796.366 18.867 0.050 
58796.367 18.783 0.054 
58796.367 18.936 0.065 
58796.368 18.877 0.059 
58796.368 18.805 0.050 
58796.369 18.814 0.050 
58796.369 18.911 0.057 
58796.369 18.847 0.059 
58796.370 18.914 0.063 
58796.370 18.792 0.054 
58796.371 18.934 0.054 
58796.371 18.840 0.046 
58796.372 18.865 0.049 
58796.372 18.838 0.048 
58796.373 18.780 0.044 
58796.373 18.799 0.045 
58796.374 18.863 0.048 
58796.374 18.839 0.047 
58796.374 18.771 0.049 
58796.375 18.852 0.051 
58796.375 18.810 0.044 
58796.376 18.944 0.045 
58796.376 18.795 0.039 
58796.377 18.774 0.047 
58796.377 18.886 0.047 
58796.378 18.864 0.046 
