ZTF19aaozpew 0.04984244 207.037406 30.831714
filter ztfg
58580.302 18.972 0.022 
58583.394 17.958 0.013 
58592.424 17.124 0.019 
58596.214 17.142 0.006 
58598.442 17.197 0.007 
58598.443 17.193 0.007 
58598.457 17.221 0.008 
58599.231 17.309 0.003 
58600.217 17.302 0.006 
58606.383 17.712 0.007 
58612.292 18.210 0.009 
58616.234 18.582 0.029 
58619.254 18.874 0.097 
58633.245 19.676 0.037 
58636.257 19.885 0.042 
58639.238 19.948 0.042 
58642.201 20.032 0.069 
58645.236 19.894 0.123 
58648.183 19.832 0.140 
58654.258 20.042 0.125 
58657.195 20.285 0.071 
58663.229 20.271 0.069 
58667.195 20.349 0.071 
filter ztfr
58580.330 19.101 0.051 
58580.343 19.108 0.038 
58582.249 18.425 0.022 
58583.318 18.251 0.022 
58586.317 17.758 0.013 
58593.310 17.324 0.020 
58596.261 17.348 0.010 
58598.488 17.407 0.010 
58599.423 17.472 0.005 
58602.270 17.575 0.019 
58608.268 18.045 0.016 
58612.246 18.180 0.010 
58616.171 18.151 0.022 
58618.238 18.233 0.032 
58628.290 18.497 0.017 
58633.190 18.796 0.021 
58636.222 18.918 0.025 
58638.245 19.001 0.034 
58638.245 18.992 0.040 
58642.234 19.205 0.031 
58645.279 19.350 0.057 
58648.213 19.223 0.083 
58651.249 19.540 0.103 
58654.196 19.658 0.044 
filter ztfi
58581.382 19.254 0.067 
58586.305 18.037 0.026 
58591.310 17.958 0.096 
58596.359 18.131 0.027 
58600.188 18.316 0.031 
58612.322 19.063 0.047 
58616.329 18.935 0.060 
58635.183 19.092 0.055 
58639.193 19.457 0.074 
58643.226 19.526 0.089 
58648.290 19.425 0.128 
58665.173 20.194 0.155 
